,Dominant_Topic,Perc_Contribution,Topic_Keywords,0,lat,lon
452,6.0,0.8714,"moderna, post, cansancio, fila, bonito, minuto, dosis, ojala, unico, fiebre","['serial', 'alzheimer', 'minuto', 'escuchar', 'doctora', 'hablar', 'diagnostico', 'oportuno', 'enfermedad', 'alzheimer', 'pasen', 'voz', 'char', 'experto', 'vacuna']",19.087511,-99.315748
455,6.0,0.8499,"moderna, post, cansancio, fila, bonito, minuto, dosis, ojala, unico, fiebre","['ficha', 'entrar', 'hora', 'fila', 'falta', 'rato', 'vacuna', 'magdalenacontreras']",19.2970107,-99.2058092
465,6.0,0.5202,"moderna, post, cansancio, fila, bonito, minuto, dosis, ojala, unico, fiebre","['gente', 'unico', 'centro', 'vacuna', 'bj', 'quitar', 'cum', 'alberca', 'olimpico', 'terrible']",19.357102,-99.1919955
471,6.0,0.642,"moderna, post, cansancio, fila, bonito, minuto, dosis, ojala, unico, fiebre","['esperar', 'atendida', 'amaneci', 'fiebre', 'dolor muscular', 'falta', 'aire', 'mandar', 'urgencia', 'respiratorio', 'acabar']",19.3863707,-99.259495
475,6.0,0.6595,"moderna, post, cansancio, fila, bonito, minuto, dosis, ojala, unico, fiebre","['put', 'sano', 'distancia', 'chingo', 'pendejo', 'vacuna', 'foto']",19.3863707,-99.259495
476,6.0,0.4316,"moderna, post, cansancio, fila, bonito, minuto, dosis, ojala, unico, fiebre","['pregunta', 'estimado', 'vi', 'pregunta', 'pasar', 'vacuna']",19.357102,-99.1919955
493,6.0,0.6963,"moderna, post, cansancio, fila, bonito, minuto, dosis, ojala, unico, fiebre","['vacuna', 'noche', 'fiebre', 'horrible', 'acabar', 'acordar', 'paleta', 'nieve', 'congelador', 'nu', 'mms', 'imbecil', 'fiebre']",19.232313,-99.364536
514,6.0,0.6359,"moderna, post, cansancio, fila, bonito, minuto, dosis, ojala, unico, fiebre","['observacion', 'post', 'vacuna', 'senora', 'pedir', 'prestado', 'pluma', 'hermana', 'regresar', 'desinfecte', 'gracias', 'triste', 'hermoso']",19.446844052015468,-99.1508609792346
518,6.0,0.3612,"moderna, post, cansancio, fila, bonito, minuto, dosis, ojala, unico, fiebre","['sone', 'lindo', 'vender', 'vacuna', 'farmacia', 'similar']",19.2970107,-99.2058092
535,6.0,0.85,"moderna, post, cansancio, fila, bonito, minuto, dosis, ojala, unico, fiebre","['duro', 'vacuna', 'dolor brazo', 'fiebre', 'cuerpo', 'cortar']",19.0763934,-99.7825792
536,6.0,0.775,"moderna, post, cansancio, fila, bonito, minuto, dosis, ojala, unico, fiebre","['pregunta', 'mami', 'asistir', 'modulo', 'vacuna', 'pq', 'hipertensa', 'diabeticama', 'parada', 'sentado', 'alcaldia', 'coyoacan', 'letra', 'apellido', 'vendran', 'domicilio', 'vacuna']",19.2970107,-99.2058092
544,6.0,0.4803,"moderna, post, cansancio, fila, bonito, minuto, dosis, ojala, unico, fiebre","['relativo', 'vacuna', 'persona', 'diario', 'claramente', 'sobrar', 'vacuna', 'doc']",19.444937,-99.180678
546,6.0,0.4325,"moderna, post, cansancio, fila, bonito, minuto, dosis, ojala, unico, fiebre","['apoco', 'doler', 'vacuna', 'sifilis', 'miedo', 'dolor', 'inyeccion', 'tratamiento', 'inyectado', 'gonorrea', 'dolor', 'vacuna', 'dolia']",19.498594,-99.2481811
557,6.0,0.6215,"moderna, post, cansancio, fila, bonito, minuto, dosis, ojala, unico, fiebre","['necesitar', 'dosis', 'mundo', 'comenzar', 'girar', 'mirar', 'ojo', 'viernes', 'excelsa', 'dama', 'cerrar', 'semana', 'energia', 'actitud', 'frio', 'clima']",19.375769,-99.137171
582,6.0,0.6227,"moderna, post, cansancio, fila, bonito, minuto, dosis, ojala, unico, fiebre","['chiapaneco', 'miedo', 'vacuna', 'post', 'matar', 'covid']",19.2970107,-99.2058092
587,6.0,0.7,"moderna, post, cansancio, fila, bonito, minuto, dosis, ojala, unico, fiebre","['sho', 'frio', 'vacuna', 'frio']",19.498594,-99.2481811
620,6.0,0.7749,"moderna, post, cansancio, fila, bonito, minuto, dosis, ojala, unico, fiebre","['fiebre', 'alucinar', 'conejito', 'dosis', 'astrazeneca']",19.357102,-99.1919955
641,6.0,0.4201,"moderna, post, cansancio, fila, bonito, minuto, dosis, ojala, unico, fiebre","['desgraciadamente', 'deseo', 'paz', 'compartido', 'genocida', 'historia', 'moderna']",19.2970107,-99.2058092
645,6.0,0.8499,"moderna, post, cansancio, fila, bonito, minuto, dosis, ojala, unico, fiebre","['gerente', 'cancion', 'gana', 'dosis', 'rock', 'urbano', 'deberia', 'armar', 'porno', 'urbano', 'convoy', 'detener', 'saludo']",19.232228,-99.324375
660,6.0,0.4658,"moderna, post, cansancio, fila, bonito, minuto, dosis, ojala, unico, fiebre","['extranjero', 'roma', 'norte', 'seguramente', 'vacuna', 'tantito', 'respeto', 'saquen', 'pasear', 'mascota', 'comprar', 'juguito', 'manana', 'esperar', 'fila', 'rosetto', 'cubrebocas', 'puesto']",19.4104602,-99.1767677
724,6.0,0.4818,"moderna, post, cansancio, fila, bonito, minuto, dosis, ojala, unico, fiebre","['minuto', 'puse', 'astrazeneca', 'sentir', 'caer', 'brazo']",19.2970107,-99.2058092
739,6.0,0.525,"moderna, post, cansancio, fila, bonito, minuto, dosis, ojala, unico, fiebre","['secundo', 'excelente', 'mocion', 'amiguis', 'doctora', 'medicornio', 'vacuna', 'vacuna', 'quitar', 'pensamo', 'coherentemente']",19.4043522,-99.128294
743,6.0,0.4403,"moderna, post, cansancio, fila, bonito, minuto, dosis, ojala, unico, fiebre","['traumada', 'dolor muscular', 'pensar', 'covid']",19.357102,-99.1919955
756,6.0,0.6393,"moderna, post, cansancio, fila, bonito, minuto, dosis, ojala, unico, fiebre","['ojala', 'perro', 'super', 'jaja', 'cansancio', 'drama', 'traer', 'comida']",19.2970107,-99.2058092
804,6.0,0.5624,"moderna, post, cansancio, fila, bonito, minuto, dosis, ojala, unico, fiebre","['vinieron', 'personalmente', 'apuntar', 'telefono', 'prometieron', 'comunicar', 'preocupar', 'autoridad', 'cerrado', 'ciclo', 'vacuna', 'vinieron', 'asilo', 'prometieron', 'regresar', 'esperar', 'vacuna', 'mama']",19.357102,-99.1919955
812,6.0,0.85,"moderna, post, cansancio, fila, bonito, minuto, dosis, ojala, unico, fiebre","['insomnio', 'sueno', 'horribles', 'frio', 'cansancio', 'emocional', 'sad', 'horrible', 'noche']",19.097216,-98.638657
826,6.0,0.6187,"moderna, post, cansancio, fila, bonito, minuto, dosis, ojala, unico, fiebre","['sorry', 'choche', 'gustar', 'pensar', 'historia', 'humanidad', 'representar', 'especie', 'camino', 'planeta', 'osea', 'moralidad', 'moderna', 'representar', 'experiencia', 'humano', 'aja']",19.357102,-99.1919955
831,6.0,0.6999,"moderna, post, cansancio, fila, bonito, minuto, dosis, ojala, unico, fiebre","['scotiabank', 'robar', 'cansancio']",19.3998346,-99.1843501
860,6.0,0.8714,"moderna, post, cansancio, fila, bonito, minuto, dosis, ojala, unico, fiebre","['comi', 'colega', 'neonatologo', 'covid', 'diciembre', 'mes', 'uci', 'escuchar', 'enchilado', 'piel', 'ojala', 'negar', 'vacuna', 'priva', 'sufrir', 'sufrir']",19.394471,-99.290565
862,6.0,0.4247,"moderna, post, cansancio, fila, bonito, minuto, dosis, ojala, unico, fiebre","['miedo', 'pregunta', 'amiga', 'conseguiste', 'dosis', 'etcetc']",19.498594,-99.2481811
868,6.0,0.5148,"moderna, post, cansancio, fila, bonito, minuto, dosis, ojala, unico, fiebre","['ojala', 'padre', 'chavos', 'vacuna']",19.51799,-99.330259
890,6.0,0.5722,"moderna, post, cansancio, fila, bonito, minuto, dosis, ojala, unico, fiebre","['defiendo', 'avecinar', 'desmadre', 'generacion', 'toque', 'vacuna', 'meter', 'fila', 'rico', 'prole', 'puntazosya']",19.51799,-99.330259
928,6.0,0.55,"moderna, post, cansancio, fila, bonito, minuto, dosis, ojala, unico, fiebre","['amiguita', 'fila', 'vacuna']",19.3863707,-99.259495
935,6.0,0.8199,"moderna, post, cansancio, fila, bonito, minuto, dosis, ojala, unico, fiebre","['energia', 'portal', 'sentir', 'cansancio', 'salto', 'recuerden', 'numero', 'energia', 'positivismo', 'adn', 'actualizado', 'activar', 'portal', 'tarot']",19.498594,-99.2481811
938,6.0,0.8499,"moderna, post, cansancio, fila, bonito, minuto, dosis, ojala, unico, fiebre","['puse', 'cubrebocas', 'calle', 'vacuna', 'senora', 'tapo', 'nariz', 'pasar']",19.3998346,-99.1843501
939,6.0,0.5646,"moderna, post, cansancio, fila, bonito, minuto, dosis, ojala, unico, fiebre","['preciso', 'persona', 'enferma', 'vacuna', 'matar', 'pendiente', 'vacuna', 'inyecten', 'agua', 'realmente', 'curan', 'covid', 'tumba', 'cama', 'quitar', 'energia']",19.412031,-99.413769
947,6.0,0.5225,"moderna, post, cansancio, fila, bonito, minuto, dosis, ojala, unico, fiebre","['vacuna', 'analgesico', 'ejercicio', 'evitar', 'alcohol', 'sol', 'gracias']",19.232313,-99.364536
948,6.0,0.379,"moderna, post, cansancio, fila, bonito, minuto, dosis, ojala, unico, fiebre","['creer', 'vacuna', 'terapia', 'energia', 'puto', 'chiste']",19.3998346,-99.1843501
952,6.0,0.4434,"moderna, post, cansancio, fila, bonito, minuto, dosis, ojala, unico, fiebre","['persona', 'completamente', 'vacunadas', 'mundo', 'pregunta', 'senor', 'ilse', 'manipular', 'datar', 'logro', 'vacuna', 'aplicado', 'sentir', 'satisfecho', 'manejado', 'vacuna']",19.232313,-99.364536
962,6.0,0.775,"moderna, post, cansancio, fila, bonito, minuto, dosis, ojala, unico, fiebre","['janssen', 'meta', 'gol', 'pregunta', 'cuestionar', 'francisco', 'gabriel', 'andar', 'picanteespn']",19.3998346,-99.1843501
976,6.0,0.6994,"moderna, post, cansancio, fila, bonito, minuto, dosis, ojala, unico, fiebre","['semana', 'ano', 'frio', 'rico', 'grado', 'olvidar', 'zapatito', 'arbol', 'cartita', 'pedir', 'rey', 'vacuna', 'covid', 'cafe', 'comen', 'rosca', 'deber', 'space', 'rosca']",19.087511,-99.315748
980,6.0,0.6518,"moderna, post, cansancio, fila, bonito, minuto, dosis, ojala, unico, fiebre","['idea', 'chino', 'gripa', 'debilitar', 'dolor cuerpo', 'cabeza', 'vida', 'vida', 'unico', 'vacuna', 'inyectar', 'don', 'enfermo', 'vengo', 'futuro', 'nube', 'repleto', 'fantasma', 'casa', 'vacias']",19.412031,-99.413769
1002,6.0,0.7749,"moderna, post, cansancio, fila, bonito, minuto, dosis, ojala, unico, fiebre","['fila', 'vacuna', 're', 'platicadora', 'senora', 'covid', 'picar', 'hombro', 'plis']",19.0763934,-99.7825792
1003,6.0,0.3979,"moderna, post, cansancio, fila, bonito, minuto, dosis, ojala, unico, fiebre","['tendencia', 'gente', 'creer', 'gobierno', 'vacuna', 'ojala', 'entiendan', 'colapso', 'venir', 'duro', 'chingar', 'gente']",19.3668621,-99.067766
1004,6.0,0.775,"moderna, post, cansancio, fila, bonito, minuto, dosis, ojala, unico, fiebre","['jugar', 'mamon', 'discutir', 'vacuna', 'chicle', 'vacuna', 'jugar', 'jugar']",19.357102,-99.1919955
1009,6.0,0.7534,"moderna, post, cansancio, fila, bonito, minuto, dosis, ojala, unico, fiebre","['digno', 'destacar', 'rapidez', 'vacuna', 'alcaldia', 'minuto', 'esperar', 'minuto', 'reaccion']",19.152878,-99.1600234
1027,6.0,0.5499,"moderna, post, cansancio, fila, bonito, minuto, dosis, ojala, unico, fiebre","['frase', 'quedo', 'proyecto', 'vacuna']",19.3998346,-99.1843501
1028,6.0,0.4984,"moderna, post, cansancio, fila, bonito, minuto, dosis, ojala, unico, fiebre","['bs', 'noche', 'doctor', 'puse', 'marzo', 'moderna', 'junio', 'covid', 'asintomatico', 'semana', 'walgreen', 'cita', 'pfizer', 'sugerir', 'shot', 'esperar', 'moderna', 'mil', 'gracias']",19.232228,-99.324375
1033,6.0,0.3891,"moderna, post, cansancio, fila, bonito, minuto, dosis, ojala, unico, fiebre","['vengo', 'despertando', 'vacuna', 'potente', 'jajaja']",19.3998346,-99.1843501
1034,6.0,0.4435,"moderna, post, cansancio, fila, bonito, minuto, dosis, ojala, unico, fiebre","['generalmente', 'suelo', 'enfermar', 'sospechar', 'bicho', 'asintomatico', 'vacuna', 'puse', 'malo', 'dormir', 'escalofrio', 'dolor cuerpo', 'derrotado', 'amigo']",19.498594,-99.2481811
1074,6.0,0.7343,"moderna, post, cansancio, fila, bonito, minuto, dosis, ojala, unico, fiebre","['moderna', 'bonito', 'toque', 'gringo', 'molestar', 'calor', 'gustar', 'visitar', 'esperar', 'regresar']",19.375769,-99.137171
1079,6.0,0.5381,"moderna, post, cansancio, fila, bonito, minuto, dosis, ojala, unico, fiebre","['manana', 'tocar', 'vacuna', 'gracias', 'infinito', 'presidente', 'chulo', 'malo']",19.51799,-99.330259
1105,6.0,0.4802,"moderna, post, cansancio, fila, bonito, minuto, dosis, ojala, unico, fiebre","['mundo', 'reunir', 'hablar', 'cme', 'traer', 'santo', 'omicron', 'vacuna', 'deveras']",19.232228,-99.324375
1137,6.0,0.6255,"moderna, post, cansancio, fila, bonito, minuto, dosis, ojala, unico, fiebre","['vecino', 'tuerco', 'vacuna', 'colar', 'empezar', 'mirar', 'bonito', 'corro']",19.232228,-99.324375
1167,6.0,0.6264,"moderna, post, cansancio, fila, bonito, minuto, dosis, ojala, unico, fiebre","['pasar', 'semana', 'recio', 'discoteca', 'infecte', 'comi', 'gracias', 'astrazeneca', 'tom']",19.3998346,-99.1843501
1193,6.0,0.5889,"moderna, post, cansancio, fila, bonito, minuto, dosis, ojala, unico, fiebre","['advertir', 'jugar', 'valer', 'vida', 'mexicano', 'vacuna', 'culpable', 'jose', 'luis', 'alma', 'investigar', 'doctor', 'espana', 'comico', 'television', 'rave']",19.412031,-99.413769
1196,6.0,0.4767,"moderna, post, cansancio, fila, bonito, minuto, dosis, ojala, unico, fiebre","['preso', 'liberado', 'juez', 'kodou', 'pueblo', 'preocupar', 'cortar', 'vacuna', 'preso', 'minero', 'pj', 'venir', 'valiendo', 'verga']",19.0763934,-99.7825792
1219,6.0,0.91,"moderna, post, cansancio, fila, bonito, minuto, dosis, ojala, unico, fiebre","['jajaja', 'jajaja', 'fox', 'ratero', 'regresar', 'robar', 'comprar', 'vacuna', 'ladron', 'insaciable', 'mounstro', 'insensible', 'chacal', 'regresar', 'robar', 'regresar', 'robar']",19.087511,-99.315748
1229,6.0,0.775,"moderna, post, cansancio, fila, bonito, minuto, dosis, ojala, unico, fiebre","['porno', 'vivo', 'viagra', 'vacuna', 'covid', 'placer']",19.2846922,-99.140238
1230,6.0,0.6999,"moderna, post, cansancio, fila, bonito, minuto, dosis, ojala, unico, fiebre","['ay', 'antojan', 'apapacho', 'post', 'vacuna']",19.444937,-99.180678
1239,6.0,0.497,"moderna, post, cansancio, fila, bonito, minuto, dosis, ojala, unico, fiebre","['unico', 'punzadas', 'brazo', 'semana', 'vacuna']",19.024936,-98.972544
1242,6.0,0.5102,"moderna, post, cansancio, fila, bonito, minuto, dosis, ojala, unico, fiebre","['alguien', 'tocar', 'vacuna', 'campo', 'marte', 'viernes', 'irno']",19.357102,-99.1919955
1244,6.0,0.4319,"moderna, post, cansancio, fila, bonito, minuto, dosis, ojala, unico, fiebre","['adivinen', 'pendejo', 'sentir', 'vacuna']",19.0763934,-99.7825792
1263,6.0,0.82,"moderna, post, cansancio, fila, bonito, minuto, dosis, ojala, unico, fiebre","['uyo', 'vacuna', 'jaja', 'cosa', 'gustar', 'cafe']",19.2970107,-99.2058092
1289,6.0,0.4022,"moderna, post, cansancio, fila, bonito, minuto, dosis, ojala, unico, fiebre","['hijole', 'senora', 'salir', 'lasmaroma', 'material', 'videografico', 'don', 'simulacion', 'vacuna', 'sorry', 'not', 'sorry']",19.2846922,-99.140238
1290,6.0,0.4947,"moderna, post, cansancio, fila, bonito, minuto, dosis, ojala, unico, fiebre","['sintoma', 'noche', 'sude', 'vida', 'desperte', 'sentir', 'cama', 'almohada', 'empapado', 'sentir', 'dosis']",19.357102,-99.1919955
1302,6.0,0.6022,"moderna, post, cansancio, fila, bonito, minuto, dosis, ojala, unico, fiebre","['duda', 'intervencion', 'prolongado', 'historia', 'moderna', 'intervencion', 'rico', 'conocimiento', 'experiencia', 'don', 'munoz', 'pedo', 'institucion', 'deber', 'aprender', 'puta', 'paris', 'valer', 'misa']",19.22413,-98.975864
1321,6.0,0.7,"moderna, post, cansancio, fila, bonito, minuto, dosis, ojala, unico, fiebre","['moderna', 'destruir', 'sufrir', 'instante']",19.3863707,-99.259495
1326,6.0,0.775,"moderna, post, cansancio, fila, bonito, minuto, dosis, ojala, unico, fiebre","['encantar', 'tirarte', 'recoger', 'cansancio', 'bonito', 'cuerpo']",19.232228,-99.324375
1331,6.0,0.3724,"moderna, post, cansancio, fila, bonito, minuto, dosis, ojala, unico, fiebre","['don', 'jorge', 'vacuna', 'llegar', 'fantasia']",19.049016,-99.364536
1361,6.0,0.8714,"moderna, post, cansancio, fila, bonito, minuto, dosis, ojala, unico, fiebre","['efecto', 'post', 'vacuna', 'desamor', 'gana', 'morirte', 'traer', 'nausea', 'escalofrio', 'fondo', 'salir']",19.375099,-98.940638
1371,6.0,0.85,"moderna, post, cansancio, fila, bonito, minuto, dosis, ojala, unico, fiebre","['serial', 'alzheimer', 'minuto', 'escuchar', 'psicologa', 'lidio', 'gutierrez', 'hablar', 'estimulacion', 'cognitiva', 'enfermedad', 'alzheimer', 'pasen', 'voz', 'char', 'experto', 'vacuna']",19.087511,-99.315748
1387,6.0,0.5518,"moderna, post, cansancio, fila, bonito, minuto, dosis, ojala, unico, fiebre","['pensar', 'unico', 'bonito', 'frase', 'alguien']",19.357102,-99.1919955
1414,6.0,0.9,"moderna, post, cansancio, fila, bonito, minuto, dosis, ojala, unico, fiebre","['unico', 'molestar', 'realmente', 'situacion', 'post', 'vacuna', 'ejercicio', 'inspiracion', 'diario', 'espejo', 'sentir', 'feliz']",19.444937,-99.180678
1440,6.0,0.5837,"moderna, post, cansancio, fila, bonito, minuto, dosis, ojala, unico, fiebre","['pus', 'sentir', 'vacuna', 'dosis', 'covid', 'gracias', 'presidente', 'dictador']",19.0714677,-99.9024488
1442,6.0,0.775,"moderna, post, cansancio, fila, bonito, minuto, dosis, ojala, unico, fiebre","['reducir', 'vacuna', 'hora', 'minuto', 'observacion', 'minuto']",19.444937,-99.180678
1443,6.0,0.5422,"moderna, post, cansancio, fila, bonito, minuto, dosis, ojala, unico, fiebre","['pfizer', 'reaccion', 'leve', 'dolor brazo', 'saludo']",19.498594,-99.2481811
1473,6.0,0.6829,"moderna, post, cansancio, fila, bonito, minuto, dosis, ojala, unico, fiebre","['pendejada', 'salir', 'descerebradamencese', 'cabeza', 'mamado', 'robar', 'cansancio', 'partido', 'gastas', 'ropa', 'marca', 'dineral', 'alimenta', 'facil', 'familia', 'semana', 'nombre', 'recordar']",19.456367,-99.221136
1478,6.0,0.6999,"moderna, post, cansancio, fila, bonito, minuto, dosis, ojala, unico, fiebre","['quitar', 'cansancio', 'logre', 'descansar']",19.357102,-99.1919955
1507,6.0,0.3828,"moderna, post, cansancio, fila, bonito, minuto, dosis, ojala, unico, fiebre","['tragedia', 'moderna', 'celular', 'resista', 'videoconferencia', 'quedar', 'bateria']",19.3998346,-99.1843501
1514,6.0,0.4521,"moderna, post, cansancio, fila, bonito, minuto, dosis, ojala, unico, fiebre","['nuevamente', 'reportar', 'luminario', 'prender', 'vinieron', 'revisar', 'prender', 'funcionar', 'funcionar', 'noche', 'altura', 'sucre', 'colonia', 'moderna']",19.357102,-99.1919955
