,Dominant_Topic,Perc_Contribution,Topic_Keywords,0,lat,lon
744,2.0,0.7041,"gente, alguien, senor, perro, foto, pinche, excelente, agua, red, efecto","['error', 'defensa', 'salir', 'presionar', 'meter', 'centro', 'quedar', 'centro', 'extraordinario', 'rematar', 'desire', 'volver', 'vacuna', 'universidad', 'nacional', 'rayadas', 'pumas', 'global', 'rayadas', 'pumas']",19.3668621,-99.067766
753,2.0,0.719,"gente, alguien, senor, perro, foto, pinche, excelente, agua, red, efecto","['forma', 'gusto', 'vacuna', 'gente', 'quejando', 'aplicacion', 'imaginar', 'cobrar']",19.484399,-99.118665
758,2.0,0.5747,"gente, alguien, senor, perro, foto, pinche, excelente, agua, red, efecto","['astrazeneca', 'meter', 'madriza', 'feo', 'pinche', 'miedo', 'esperar', 'pasar']",19.232228,-99.324375
763,2.0,0.5857,"gente, alguien, senor, perro, foto, pinche, excelente, agua, red, efecto","['nombre', 'punta', 'lengua', 'epoca', 'grillo', 'opositor', 'incito', 'tabasco', 'pagar', 'consumo', 'fe', 'tamano', 'adeudo', 'perdonar', 'eh', 'vivir', 'palacio', 'sputnik', 'cura', 'lillytellez', 'martes']",19.3059713,-99.4041647
765,2.0,0.5783,"gente, alguien, senor, perro, foto, pinche, excelente, agua, red, efecto","['doctor', 'frito', 'gana', 'efecto', 'secundario', 'vacuna', 'jejeje']",19.375769,-99.137171
782,2.0,0.6284,"gente, alguien, senor, perro, foto, pinche, excelente, agua, red, efecto","['mamar', 'pinche', 'formulario', 'llenar', 'york', 'juro', 'regresar', 'texas', 'dosis', 'vacuna', 'gana', 'echar', 'reactivar', 'turismo']",19.357102,-99.1919955
786,2.0,0.55,"gente, alguien, senor, perro, foto, pinche, excelente, agua, red, efecto","['gente', 'pleito', 'interno', 'vacuna']",19.2970107,-99.2058092
792,2.0,0.3698,"gente, alguien, senor, perro, foto, pinche, excelente, agua, red, efecto","['animo', 'vacuna', 'pequeno', 'vacuna', 'ora', 'date', 'serie', 'vinito']",19.456367,-99.221136
800,2.0,0.4532,"gente, alguien, senor, perro, foto, pinche, excelente, agua, red, efecto","['platica', 'persona', 'covid', 'secuela', 'inmensamente', 'efecto', 'secundario', 'vacuna', 'vac<UNK>nen', 'chingada', 'vacuna']",19.412031,-99.413769
810,2.0,0.4903,"gente, alguien, senor, perro, foto, pinche, excelente, agua, red, efecto","['estudio', 'hablar', 'efecto', 'secundario', 'vacuna', 'cuerpo', 'mujer']",19.0763934,-99.7825792
813,2.0,0.5041,"gente, alguien, senor, perro, foto, pinche, excelente, agua, red, efecto","['regresando', 'vacuna', 'efecto', 'secundario', 'mareo', 'dolor brazo']",19.456367,-99.221136
815,2.0,0.7749,"gente, alguien, senor, perro, foto, pinche, excelente, agua, red, efecto","['quejar', 'plata', 'artisticar', 'falta', 'morir', 'rata', 'vacuna', 'cuestion', 'atte']",19.412031,-99.413769
816,2.0,0.55,"gente, alguien, senor, perro, foto, pinche, excelente, agua, red, efecto","['calidad', 'sofisticacion', 'sumense', 'vacuna', 'llamaste', 'alegria', 'seleccion', 'cogi', 'vacuna', 'convoy']",19.049016,-99.364536
843,2.0,0.8714,"gente, alguien, senor, perro, foto, pinche, excelente, agua, red, efecto","['guion', 'episodio', 'rosa', 'guadalupe', 'gente', 'rezando', 'afuera', 'palacio', 'nacional', 'renunciar', 'vacuna', 'pequeno', 'timmy', 'aire', 'mover', 'cabello', 'beta', 'voila', 'milagro', 'resucitado', 'mesio']",19.2970107,-99.2058092
847,2.0,0.6186,"gente, alguien, senor, perro, foto, pinche, excelente, agua, red, efecto","['tampico', 'vacuna', 'abuelito', 'adulto', 'entender', 'gente', 'necesitar', 'nieto', 'vacuna']",18.3671046,-100.613313
859,2.0,0.82,"gente, alguien, senor, perro, foto, pinche, excelente, agua, red, efecto","['generacion', 'inyectar', 'sudan', 'mano', 'vacuna', 'entender', 'critica']",19.3863707,-99.259495
865,2.0,0.6647,"gente, alguien, senor, perro, foto, pinche, excelente, agua, red, efecto","['padre', 'obtener', 'certificado', 'vacuna', 'levantar', 'aclaracion', 'semana', 'ayuda']",19.3998346,-99.1843501
884,2.0,0.7296,"gente, alguien, senor, perro, foto, pinche, excelente, agua, red, efecto","['hablar', 'envidia', 'amiga', 'nic', 'hora', 'vacuna', 'subir', 'millon', 'ig', 'storie', 'viaje', 'durar', 'decada', 'compasion', 'culebras', 'inventado', 'hosp', 'beso', 'shak']",19.357102,-99.1919955
885,2.0,0.82,"gente, alguien, senor, perro, foto, pinche, excelente, agua, red, efecto","['pinche', 'desgarre', 'vestidura', 'pendejo', 'miembro', 'academia', 'pedorro', 'lengua', 'viperino', 'chamba', 'alguien', 'labor', 'gestionar', 'vacuna', 'aplicaron', 'lastimo', 'enfermizo', 'resentimiento']",19.2970107,-99.2058092
905,2.0,0.55,"gente, alguien, senor, perro, foto, pinche, excelente, agua, red, efecto","['lastimar', 'echar', 'chela', 'vacuna', 'caray', 'limitado']",19.484399,-99.118665
918,2.0,0.925,"gente, alguien, senor, perro, foto, pinche, excelente, agua, red, efecto","['felicidad', 'volver', 'escuchar', 'queridisimo', 'senor', 'sargento', 'feliz', 'ano', 'esperar', 'alcanzar', 'vacuna', 'excelente', 'inicio', 'semana']",19.3863707,-99.259495
922,2.0,0.4946,"gente, alguien, senor, perro, foto, pinche, excelente, agua, red, efecto","['venir', 'sputnik', 'macro', 'centro', 'um', 'iztapalapa', 'atencion', 'esperar', 'minuto', 'vacuna', 'recien']",19.2846922,-99.140238
945,2.0,0.55,"gente, alguien, senor, perro, foto, pinche, excelente, agua, red, efecto","['veinteanero', 'vacuna', 'lograr', 'mix']",19.39725168807587,-99.00515247748176
951,2.0,0.8714,"gente, alguien, senor, perro, foto, pinche, excelente, agua, red, efecto","['pendiente', 'red', 'social', 'noticia', 'face', 'twitter', 'milenio', 'sacar', 'vacuna']",19.2970107,-99.2058092
954,2.0,0.5286,"gente, alguien, senor, perro, foto, pinche, excelente, agua, red, efecto","['super', 'puesto', 'indicacion', 'vendedor', 'pluma', 'formato', 'pedir', 'vacuna', 'llevele', 'pesito']",19.2970107,-99.2058092
972,2.0,0.3183,"gente, alguien, senor, perro, foto, pinche, excelente, agua, red, efecto","['levantar', 'manana', 'apoyar', 'centro', 'vacuna', 'pesado', 'bonito', 'tratar', 'gente']",19.2970107,-99.2058092
987,2.0,0.7,"gente, alguien, senor, perro, foto, pinche, excelente, agua, red, efecto","['fallir', 'vacuna', 'tome', 'foto']",19.232228,-99.324375
997,2.0,0.5103,"gente, alguien, senor, perro, foto, pinche, excelente, agua, red, efecto","['leer', 'historia', 'terror', 'efecto', 'secundario', 'can', 'uber', 'sede']",19.2156239,-99.6470277
1001,2.0,0.55,"gente, alguien, senor, perro, foto, pinche, excelente, agua, red, efecto","['vacuna', 'oso', 'vacuna', 'musica', 'carol', 'bad', 'bunny']",19.2218831,-99.5720087
1007,2.0,0.8875,"gente, alguien, senor, perro, foto, pinche, excelente, agua, red, efecto","['mayoria', 'gente', 'entorno', 'vacuna', 'coincidimos', 'dolio', 'pio', 'pensar', 'baja', 'defensa', 'reaccionar', 'seguir', 'consejo', 'mejoro', 'saludo', 'cordiales']",19.2218831,-99.5720087
1012,2.0,0.38,"gente, alguien, senor, perro, foto, pinche, excelente, agua, red, efecto","['vida', 'pequeno', 'llamar', 'felicidad', 'papas', 'vacuna', 'dosis']",19.3998346,-99.1843501
1016,2.0,0.8714,"gente, alguien, senor, perro, foto, pinche, excelente, agua, red, efecto","['pescar', 'fisco', 'presentar', 'factura', 'calzon', 'prueba', 'covid', 'certificado', 'vacuna', 'identificacion', 'pasar', 'abordar', 'pedir', 'abordar', 'avion']",19.436242795331744,-99.0695571899414
1043,2.0,0.55,"gente, alguien, senor, perro, foto, pinche, excelente, agua, red, efecto","['bueh', 'cuento', 'manita', 'gente', 'vacuna']",19.357102,-99.1919955
1055,2.0,0.55,"gente, alguien, senor, perro, foto, pinche, excelente, agua, red, efecto","['efecto', 'postvacuna']",19.2846922,-99.140238
1063,2.0,0.85,"gente, alguien, senor, perro, foto, pinche, excelente, agua, red, efecto","['felicidad', 'gente', 'falta', 'extranar', 'noticia', 'vacuna', 'suerte']",19.357102,-99.1919955
1068,2.0,0.3684,"gente, alguien, senor, perro, foto, pinche, excelente, agua, red, efecto","['seguido', 'vacuna', 'muela', 'estres', 'tarea', 'comedero', 'love', 'is', 'love', 'bucarest', 'col', 'centro']",19.42842614,-99.15245991
1071,2.0,0.7548,"gente, alguien, senor, perro, foto, pinche, excelente, agua, red, efecto","['unico', 'error', 'vivir', 'aviso', 'vacuna', 'deambulan', 'centro', 'convencion', 'esperanza', 'vacuna', 'proximamente', 'tocar']",19.0763934,-99.7825792
1089,2.0,0.4051,"gente, alguien, senor, perro, foto, pinche, excelente, agua, red, efecto","['ensalzar', 'centro', 'practica', 'lunes', 'anote', 'tiro', 'janssen', 'anote', 'broma', 'bajar', 'calidad', 'equipo', 'esperanza']",19.3998346,-99.1843501
1100,2.0,0.8499,"gente, alguien, senor, perro, foto, pinche, excelente, agua, red, efecto","['alguien', 'tl', 'ig', 'subir', 'dosis', 'solucion', 'covid', 'shock', 'entender']",19.3863707,-99.259495
1101,2.0,0.82,"gente, alguien, senor, perro, foto, pinche, excelente, agua, red, efecto","['pasar', 'vacuna', 'ecatepec', 'perder', 'esperanza', 'quedar', 'definitivamente']",19.3863707,-99.259495
1115,2.0,0.5159,"gente, alguien, senor, perro, foto, pinche, excelente, agua, red, efecto","['politicamente', 'vacuna', 'ganar', 'mano', 'seguir', 'pasar', 'arco', 'triunfo', 'opinion', 'perro', 'ano']",19.484399,-99.118665
1133,2.0,0.9,"gente, alguien, senor, perro, foto, pinche, excelente, agua, red, efecto","['wey', 'chingon', 'posibilidad', 'vacuna', 'gustar', 'echar', 'cagada', 'gente', 'opcion', 'elegir', 'vacuna', 'echale', 'cagada', 'gobierno', 'pinche', 'gente', 'meca']",19.375769,-99.137171
1156,2.0,0.55,"gente, alguien, senor, perro, foto, pinche, excelente, agua, red, efecto","['vid', 'escuchar', 'origensentidologica', 'estrategia', 'vacuna']",19.3998346,-99.1843501
1164,2.0,0.7749,"gente, alguien, senor, perro, foto, pinche, excelente, agua, red, efecto","['insuficiente', 'celula', 'vacuna', 'fila', 'gente', 'asomada', 'contagiando', 'centro', 'vacuna']",19.087511,-99.315748
1172,2.0,0.5154,"gente, alguien, senor, perro, foto, pinche, excelente, agua, red, efecto","['hola', 'sacar', 'certificado', 'vacuna', 'salir', 'error']",19.3863707,-99.259495
