,Dominant_Topic,Perc_Contribution,Topic_Keywords,0,lat,lon
99,8.0,0.8714,"pasar, reaccion, dosis, padre, super, dormir, noche, nino, mediodia, gracias","['nino', 'volver', 'escuela', 'divinomuchos', 'estilo', 'vida', 'encerradosque', 'quedar', 'divino', 'procesoque', 'vacuna', 'volver', 'normalizar', 'socializar']",19.357102,-99.1919955
122,8.0,0.3666,"pasar, reaccion, dosis, padre, super, dormir, noche, nino, mediodia, gracias","['pasar', 'hermana', 'agendar', 'vacuna']",19.444937,-99.180678
136,8.0,0.602,"pasar, reaccion, dosis, padre, super, dormir, noche, nino, mediodia, gracias","['perdonar', 'man', 'vacuna', 'cubrebocas', 'forma', 'corazon', 'entrevista', 'tele']",19.3998346,-99.1843501
169,8.0,0.5317,"pasar, reaccion, dosis, padre, super, dormir, noche, nino, mediodia, gracias","['hablar', 'conocido', 'serie', 'leyenda', 'vacuna', 'dosis', 'pegar', 'fuerte', 'covid', 'pegar', 'comer', 'dosis', 'sentir', 'efecto', 'servir', 'pfizer', 'fuerte']",19.357102,-99.1919955
170,8.0,0.7,"pasar, reaccion, dosis, padre, super, dormir, noche, nino, mediodia, gracias","['ah', 'cabron', 'estrategia', 'vacuna']",19.357102,-99.1919955
181,8.0,0.423,"pasar, reaccion, dosis, padre, super, dormir, noche, nino, mediodia, gracias","['razon', 'einstein', 'oscar', 'wilde', 'mujer', 'casan', 'curiosidad', 'hombre', 'cansancio', 'sufrir', 'desengano']",19.0763934,-99.7825792
185,8.0,0.775,"pasar, reaccion, dosis, padre, super, dormir, noche, nino, mediodia, gracias","['funcionario', 'ine', 'reaccion', 'poblacion', 'foto', 'vacuna', 'reaccion', 'informemo']",19.357102,-99.1919955
191,8.0,0.3677,"pasar, reaccion, dosis, padre, super, dormir, noche, nino, mediodia, gracias","['ah', 'mirar', 'antojo', 'genero', 'vacuna']",19.3998346,-99.1843501
193,8.0,0.55,"pasar, reaccion, dosis, padre, super, dormir, noche, nino, mediodia, gracias","['pregunten', 'padre', 'vacunadosahora', 'pelas', 'kono']",19.232228,-99.324375
194,8.0,0.775,"pasar, reaccion, dosis, padre, super, dormir, noche, nino, mediodia, gracias","['alto', 'traficante', 'dolor', 'hacerdejar', 'pasar', 'abuso', 'oxigeno', 'acta', 'defuncion', 'panteones', 'vacuna', 'bastar']",19.0763934,-99.7825792
201,8.0,0.6724,"pasar, reaccion, dosis, padre, super, dormir, noche, nino, mediodia, gracias","['centro', 'vacuna', 'mediodia', 'sali', 'vacuna', 'mediodia', 'super', 'ordenar', 'tranquilo', 'excelente']",19.444937,-99.180678
216,8.0,0.7569,"pasar, reaccion, dosis, padre, super, dormir, noche, nino, mediodia, gracias","['dormir', 'reaccion', 'vacuna', 'pegar', 'fuerte', 'preferir', 'virus']",19.3998346,-99.1843501
223,8.0,0.6108,"pasar, reaccion, dosis, padre, super, dormir, noche, nino, mediodia, gracias","['compartir', 'experiencia', 'negativo', 'periodismo', 'padre', 'vacuna', 'pasar', 'entrevistada', 'vacuna', 'milpa', 'alto']",19.049016,-99.163354
225,8.0,0.55,"pasar, reaccion, dosis, padre, super, dormir, noche, nino, mediodia, gracias","['vacuna', 'dormir']",19.3998346,-99.1843501
240,8.0,0.9,"pasar, reaccion, dosis, padre, super, dormir, noche, nino, mediodia, gracias","['recibas', 'dosis', 'felicidad', 'hermoso', 'noche', 'siento', 'amor', 'dios', 'corazon', 'noche']",19.3668621,-99.067766
254,8.0,0.775,"pasar, reaccion, dosis, padre, super, dormir, noche, nino, mediodia, gracias","['ponte', 'vacuna', 'joven', 'fuerte', 'pasar']",19.3998346,-99.1843501
311,8.0,0.5178,"pasar, reaccion, dosis, padre, super, dormir, noche, nino, mediodia, gracias","['creimo', 'cuento', 'canijo', 'vacuna', 'chow', 'enganar', 'bobos', 'pregunta', 'casualidad', 'informacion', 'vacuna', 'reservado', 'seguridad', 'nacional', 'vacuna', 'tope', 'jaja', 'creer']",19.3998346,-99.1843501
313,8.0,0.55,"pasar, reaccion, dosis, padre, super, dormir, noche, nino, mediodia, gracias","['quitaria', 'reaccion', 'vacuna', 'espanten', 'vacuna']",19.3863707,-99.259495
327,8.0,0.7749,"pasar, reaccion, dosis, padre, super, dormir, noche, nino, mediodia, gracias","['cuidemo', 'nino', 'vacuna', 'jugar', 'pareces', 'testigo', 'jehova', 'estimado', 'jalabola']",19.357102,-99.1919955
331,8.0,0.3683,"pasar, reaccion, dosis, padre, super, dormir, noche, nino, mediodia, gracias","['acabar', 'registrar', 'mami', 'vacuna', 'rango', 'ano', 'abierto', 'ocupar', 'emocione', 'dolio', 'corazon', 'pinche', 'virus', 'papi', 'hermana', 'vacuna']",19.484399,-99.118665
334,8.0,0.6049,"pasar, reaccion, dosis, padre, super, dormir, noche, nino, mediodia, gracias","['base', 'dato', 'abierto', 'censo', 'empezar', 'vacuna', 'criterio', 'ideologico', 'viejitos', 'caso', 'activo', 'densidad', 'pobreza', 'urbano', 'iztapalapa', 'gam', 'cuauhtemoc', 'quedar']",19.375769,-99.137171
335,8.0,0.4611,"pasar, reaccion, dosis, padre, super, dormir, noche, nino, mediodia, gracias","['fila', 'vacuna', 'gente', 'quedar', 'dormir', 'noche', 'ganar', 'confirmar', 'edad', 'convencido', 'peligrosidad', 'virus']",19.357102,-99.1919955
346,8.0,0.3652,"pasar, reaccion, dosis, padre, super, dormir, noche, nino, mediodia, gracias","['novio', 'hermoso', 'madrugada', 'despertar', 'preguntar', 'sentir', 'vacuna', 'amar']",19.456367,-99.221136
351,8.0,0.6999,"pasar, reaccion, dosis, padre, super, dormir, noche, nino, mediodia, gracias","['pasar', 'vacuna', 'pelo', 'sintoma']",19.3998346,-99.1843501
360,8.0,0.7749,"pasar, reaccion, dosis, padre, super, dormir, noche, nino, mediodia, gracias","['tipico', 'chair', 'pasar', 'ching', 'valer', 'vacuna', 'ignorante', 'estimado']",18.3671046,-100.613313
365,8.0,0.6107,"pasar, reaccion, dosis, padre, super, dormir, noche, nino, mediodia, gracias","['mediodia', 'muero', 'sueno', 'cansancio', 'ahorita', 'companera', 'mediodia']",19.232228,-99.324375
369,8.0,0.4083,"pasar, reaccion, dosis, padre, super, dormir, noche, nino, mediodia, gracias","['pesame', 'perdida', 'mando', 'fuerte', 'abrazo', 'orgullo', 'escuchar', 'voz', 'lleno', 'amor', 'padre', 'amor', 'permitir', 'trasmitir', 'confianza', 'sentir', 'papi', 'vacuna']",19.498594,-99.2481811
392,8.0,0.7794,"pasar, reaccion, dosis, padre, super, dormir, noche, nino, mediodia, gracias","['cuento', 'regresar', 'casa', 'comi', 'tiro', 'dormir', 'amanece', 'mediodia', 'bano', 'segui', 'dormir', 'sentir', 'crear', 'reaccion', 'cansancio', 'andamos', 'chido']",19.456367,-99.221136
393,8.0,0.3779,"pasar, reaccion, dosis, padre, super, dormir, noche, nino, mediodia, gracias","['gallo', 'acc', 'animo', 'quito', 'tantito', 'dolor', 'reaccion', 'vacuna', 'doler', 'mami', 'andamos']",19.2846922,-99.140238
408,8.0,0.4228,"pasar, reaccion, dosis, padre, super, dormir, noche, nino, mediodia, gracias","['mama', 'padecer', 'mielitis', 'transverso', 'vacuna', 'doctor']",19.357102,-99.1919955
428,8.0,0.5684,"pasar, reaccion, dosis, padre, super, dormir, noche, nino, mediodia, gracias","['dosis', 'iztapalapa', 'pasar', 'ayudar', 'porfavor']",19.3863707,-99.259495
431,8.0,0.55,"pasar, reaccion, dosis, padre, super, dormir, noche, nino, mediodia, gracias","['vacuna', 'padre', 'je', 'je', 'je', 'je']",19.2970107,-99.2058092
432,8.0,0.4108,"pasar, reaccion, dosis, padre, super, dormir, noche, nino, mediodia, gracias","['conferencia', 'doctor', 'cansancio', 'llamar', 'pedir', 'ayuda', 'urgencia', 'inicien', 'sintomasque', 'avanzar', 'complicacion']",19.456367,-99.221136
445,8.0,0.4552,"pasar, reaccion, dosis, padre, super, dormir, noche, nino, mediodia, gracias","['tocar', 'acudir', 'super', 'rapido', 'hora', 'familiar', 'entrar', 'vacuna', 'recuperacion']",19.357102,-99.1919955
466,8.0,0.7381,"pasar, reaccion, dosis, padre, super, dormir, noche, nino, mediodia, gracias","['rico', 'vino', 'fruta', 'esperar', 'suponer', 'deber', 'ingerir', 'alcohol', 'vacuna', 'verga', 'vacuna', 'hola', 'dios']",19.3863707,-99.259495
470,8.0,0.3931,"pasar, reaccion, dosis, padre, super, dormir, noche, nino, mediodia, gracias","['tampico', 'vivir', 'amigo', 'comentar', 'formar', 'mediodia', 'vacuna', 'abuela', 'pasar', 'pasar', 'anciana', 'ano', 'aplicaran', 'vacuna']",19.232313,-99.364536
488,8.0,0.55,"pasar, reaccion, dosis, padre, super, dormir, noche, nino, mediodia, gracias","['super', 'naco', 'agandallar', 'vacuna']",19.357102,-99.1919955
502,8.0,0.449,"pasar, reaccion, dosis, padre, super, dormir, noche, nino, mediodia, gracias","['padre', 'tia', 'acabar', 'pasar', 'vacuna', 'cuarto', 'dosis', 'credito', 'insistencia', 'pendiente', 'mionvre', 'gracias', 'cuidar', 'querido', 'amito', 'machote']",19.39909692145837,-99.11593908493867
508,8.0,0.7,"pasar, reaccion, dosis, padre, super, dormir, noche, nino, mediodia, gracias","['vacuna', 'tia', 'taxi', 'escuela']",19.444937,-99.180678
519,8.0,0.3868,"pasar, reaccion, dosis, padre, super, dormir, noche, nino, mediodia, gracias","['chingada', 'pedo', 'activo', 'eu', 'fuerte', 'movimiento', 'onlyinamerica', 'pasar', 'articulo', 'teorio', 'anti', 'vacuna']",19.3998346,-99.1843501
531,8.0,0.4086,"pasar, reaccion, dosis, padre, super, dormir, noche, nino, mediodia, gracias","['maestro', 'pasar', 'estudiante', 'medicina', 'universidad', 'leon', 'paro', 'tema', 'vacuna']",19.4043522,-99.128294
549,8.0,0.5499,"pasar, reaccion, dosis, padre, super, dormir, noche, nino, mediodia, gracias","['especie', 'solito', 'vacuna', 'mes', 'higher', 'love', 'single', 'version', 'steve', 'pinewood']",19.087511,-99.315748
560,8.0,0.5594,"pasar, reaccion, dosis, padre, super, dormir, noche, nino, mediodia, gracias","['dormir', 'tranquilo', 'padre', 'esquema', 'completo', 'dosis', 'vacuna', 'covid', 'pfizer']",19.3998346,-99.1843501
566,8.0,0.7582,"pasar, reaccion, dosis, padre, super, dormir, noche, nino, mediodia, gracias","['vacuna', 'martes', 'sentir', 'cool', 'persona', 'malo', 'reaccion', 'vacuna']",19.357102,-99.1919955
567,8.0,0.632,"pasar, reaccion, dosis, padre, super, dormir, noche, nino, mediodia, gracias","['paso', 'amigo', 'recomiendo', 'descanses', 'regresar', 'sintoma', 'transcurso', 'pasar', 'duro', 'dormir', 'toma', 'agua', 'corra', 'sistema', 'vacuna']",19.456367,-99.221136
569,8.0,0.6146,"pasar, reaccion, dosis, padre, super, dormir, noche, nino, mediodia, gracias","['suponer', 'llamar', 'registrar', 'persona', 'informacion', 'gente', 'vacunada', 'recuerdo', 'vacuna', 'sarampion', 'llamar', 'vacunarnoshasta', 'secundario', 'primaria']",19.456367,-99.221136
577,8.0,0.55,"pasar, reaccion, dosis, padre, super, dormir, noche, nino, mediodia, gracias","['vacuna', 'noche', 'conviertiendo', 'zombie', 'juro', 'quebrando']",19.498594,-99.2481811
579,8.0,0.3667,"pasar, reaccion, dosis, padre, super, dormir, noche, nino, mediodia, gracias","['traje', 'astronauta', 'hazme', 'espacio', 'corazon', 'love', 'astropoesia', 'univer', 'astronautciu']",19.444937,-99.180678
595,8.0,0.3912,"pasar, reaccion, dosis, padre, super, dormir, noche, nino, mediodia, gracias","['pasar', 'clan', 'oara', 'corcholata', 'arma', 'digas', 'cansancio', 'lineo']",19.3059713,-99.4041647
597,8.0,0.7,"pasar, reaccion, dosis, padre, super, dormir, noche, nino, mediodia, gracias","['vacuna', 'amor', 'vacuna', 'lady', 'sexy', 'hermoso']",19.2218831,-99.5720087
615,8.0,0.6999,"pasar, reaccion, dosis, padre, super, dormir, noche, nino, mediodia, gracias","['sentir', 'pasar', 'estomago', 'vacuna']",19.232228,-99.324375
628,8.0,0.4715,"pasar, reaccion, dosis, padre, super, dormir, noche, nino, mediodia, gracias","['gente', 'informado', 'estimado', 'vacuna', 'matar', 'discipulo', 'doctora', 'navidad']",19.357102,-99.1919955
632,8.0,0.6217,"pasar, reaccion, dosis, padre, super, dormir, noche, nino, mediodia, gracias","['vacuna', 'dosis', 'traer', 'nezahualcoyotl', 'mexico', 'reaccion', 'fuerte', 'valdra', 'pena', 'hermano', 'salgamo', 'crisis', 'nombre', 'jesucristo', 'senor', 'gloria', 'dios', 'padre', 'guillermo']",19.3668621,-99.067766
636,8.0,0.775,"pasar, reaccion, dosis, padre, super, dormir, noche, nino, mediodia, gracias","['nino', 'padre', 'chocolat', 'madre', 'vacuna']",19.4043522,-99.128294
639,8.0,0.7,"pasar, reaccion, dosis, padre, super, dormir, noche, nino, mediodia, gracias","['dormir', 'registre', 'vacuna', 'doc']",19.232228,-99.324375
643,8.0,0.378,"pasar, reaccion, dosis, padre, super, dormir, noche, nino, mediodia, gracias","['suponer', 'deber', 'caer', 'rendir', 'sueno', 'sentir', 'cansancio']",19.232228,-99.324375
646,8.0,0.3804,"pasar, reaccion, dosis, padre, super, dormir, noche, nino, mediodia, gracias","['ego', 'vacuna', 'detractor', 'burlaria', 'chingan', 'culpa', 'padre', 'pendejo', 'llevenlos', 'vacuna', 'toque', 'coherencia', 'dignidad']",19.232228,-99.324375
665,8.0,0.5399,"pasar, reaccion, dosis, padre, super, dormir, noche, nino, mediodia, gracias","['hola', 'peli', 'mundial', 'hepatitis', 'importancia', 'vacuna', 'nino', 'recien', 'nacido', 'pasar', 'bonito', 'martes']",19.3998346,-99.1843501
667,8.0,0.5003,"pasar, reaccion, dosis, padre, super, dormir, noche, nino, mediodia, gracias","['vacuna', 'dolor', 'hombro', 'gana', 'dormir']",19.357102,-99.1919955
676,8.0,0.85,"pasar, reaccion, dosis, padre, super, dormir, noche, nino, mediodia, gracias","['dosis', 'reaccion', 'covid', 'pegar', 'cabron']",19.3998346,-99.1843501
690,8.0,0.7,"pasar, reaccion, dosis, padre, super, dormir, noche, nino, mediodia, gracias","['vacuna', 'madre', 'pasar']",19.2846922,-99.140238
696,8.0,0.5178,"pasar, reaccion, dosis, padre, super, dormir, noche, nino, mediodia, gracias","['gusto', 'recibir', 'colega', 'vino', 'dosis', 'nobody', 'homeopatico']",19.3998346,-99.1843501
707,8.0,0.55,"pasar, reaccion, dosis, padre, super, dormir, noche, nino, mediodia, gracias","['vacuna', 'salsa', 'na', 'mms', 'pasar', 'area', 'observacion']",19.087511,-99.315748
733,8.0,0.3909,"pasar, reaccion, dosis, padre, super, dormir, noche, nino, mediodia, gracias","['previo', 'vacuna', 'sacar', 'listado', 'horario', 'correspondiente', 'convocado', 'carpa', 'bloque', 'gonzalez', 'papeleta', 'impresa', 'duplicar', 'dato', 'credencial', 'inca']",19.2970107,-99.2058092
752,8.0,0.5883,"pasar, reaccion, dosis, padre, super, dormir, noche, nino, mediodia, gracias","['favor', 'necesitar', 'vacuna', 'mamita', 'hermoso']",19.357102,-99.1919955
780,8.0,0.4969,"pasar, reaccion, dosis, padre, super, dormir, noche, nino, mediodia, gracias","['vacuna', 'sali', 'mediodia', 'mediodia', 'comer', 'reposar', 'mediodia', 'dormir', 'mediodia', 'grito', 'dolor cuerpo', 'fiebre', 'desorientacion', 'escalofrio', 'boca', 'seco', 'harto', 'sed']",19.097216,-98.638657
787,8.0,0.5156,"pasar, reaccion, dosis, padre, super, dormir, noche, nino, mediodia, gracias","['nivel', 'llegar', 'ignorancia', 'hombre', 'vacuna', 'ayudar', 'projimo']",19.412031,-99.413769
798,8.0,0.6122,"pasar, reaccion, dosis, padre, super, dormir, noche, nino, mediodia, gracias","['tia', 'sirenito', 'merengues', 'porfavor', 'llamame', 'amy', 'dedicare', 'escuchar', 'mar', 'puto', 'cansancio', 'noche']",19.232228,-99.324375
817,8.0,0.775,"pasar, reaccion, dosis, padre, super, dormir, noche, nino, mediodia, gracias","['mix', 'vacuna', 'reaccion', 'sentir', 'cielo', 'luises']",19.357102,-99.1919955
819,8.0,0.5256,"pasar, reaccion, dosis, padre, super, dormir, noche, nino, mediodia, gracias","['registre', 'padre', 'recibir', 'vacuna', 'emocion']",19.357102,-99.1919955
840,8.0,0.5246,"pasar, reaccion, dosis, padre, super, dormir, noche, nino, mediodia, gracias","['alguien', 'vacuna', 'recientemente', 'sputnik', 'etiqueta', 'azul', 'reaccion']",19.484399,-99.118665
846,8.0,0.4486,"pasar, reaccion, dosis, padre, super, dormir, noche, nino, mediodia, gracias","['dosis', 'diario', 'perrera', 'dormir']",19.2970107,-99.2058092
857,8.0,0.7,"pasar, reaccion, dosis, padre, super, dormir, noche, nino, mediodia, gracias","['bacara', 'we', 'obviamente', 'volver', 'mamar', 'botella', 'entero', 'volver', 'vacuna']",19.0763934,-99.7825792
871,8.0,0.284,"pasar, reaccion, dosis, padre, super, dormir, noche, nino, mediodia, gracias","['outfits', 'bonito', 'obvio', 'morrito', 'precioso', 'vacuna', 'hermoso', 'km']",19.3998346,-99.1843501
896,8.0,0.539,"pasar, reaccion, dosis, padre, super, dormir, noche, nino, mediodia, gracias","['ah', 'ma', 'tocar', 'vacuna', 'anciano']",19.357102,-99.1919955
901,8.0,0.8714,"pasar, reaccion, dosis, padre, super, dormir, noche, nino, mediodia, gracias","['recibir', 'moderna', 'sentir', 'cansado', 'maestro', 'recibir', 'vacuna']",19.51799,-99.330259
904,8.0,0.3523,"pasar, reaccion, dosis, padre, super, dormir, noche, nino, mediodia, gracias","['ah', 'cabron', 'dosis', 'venir', 'remasterizado', 'pedo', 'astrazeneca', 'vacuna']",19.213113,-99.322812
924,8.0,0.425,"pasar, reaccion, dosis, padre, super, dormir, noche, nino, mediodia, gracias","['pasar', 'noche', 'alucine', 'febril', 'tremendo', 'sputnik']",19.3863707,-99.259495
944,8.0,0.3798,"pasar, reaccion, dosis, padre, super, dormir, noche, nino, mediodia, gracias","['super', 'pensar', 'distribuir']",19.3059713,-99.4041647
979,8.0,0.6875,"pasar, reaccion, dosis, padre, super, dormir, noche, nino, mediodia, gracias","['acabar', 'pasar', 'sueno', 'disfruto', 'pequeno', 'felicidad', 'suponer', 'cansancio', 'importar', 'noche', 'dormire', 'leen']",19.498594,-99.2481811
981,8.0,0.7,"pasar, reaccion, dosis, padre, super, dormir, noche, nino, mediodia, gracias","['plan', 'vacuna', 'vacunaremos', 'toque', 'pasar', 'arco', 'triunfo', 'corrupcion']",19.357102,-99.1919955
990,8.0,0.3792,"pasar, reaccion, dosis, padre, super, dormir, noche, nino, mediodia, gracias","['wow', 'descubriste', 'vacuna', 'efecto', 'vacuna', 'covid', 'reaccion', 'gente', 'reaccion', 'penicilina', 'morir', 'anestesia']",19.444937,-99.180678
993,8.0,0.6999,"pasar, reaccion, dosis, padre, super, dormir, noche, nino, mediodia, gracias","['muero', 'tweet', 'vacuna', 'mama']",19.2970107,-99.2058092
1006,8.0,0.8199,"pasar, reaccion, dosis, padre, super, dormir, noche, nino, mediodia, gracias","['pasar', 'sentir', 'cansancio', 'vivo']",19.2970107,-99.2058092
1010,8.0,0.8875,"pasar, reaccion, dosis, padre, super, dormir, noche, nino, mediodia, gracias","['alguien', 'mundo', 'duerma', 'seguido', 'despertar', 'cansancio', 'sueno', 'mito', 'tragado', 'orquestado', 'doctor', 'alianza', 'industria', 'colchon', 'realidad', 'perseguimo', 'inalcanzable']",19.357102,-99.1919955
1029,8.0,0.85,"pasar, reaccion, dosis, padre, super, dormir, noche, nino, mediodia, gracias","['dosis', 'reaccion', 'terminar', 'matar', 'mil', 'entenderlo']",18.3671046,-100.613313
1030,8.0,0.3697,"pasar, reaccion, dosis, padre, super, dormir, noche, nino, mediodia, gracias","['comic', 'caricatura', 'boomer', 'joven', 'vacuna', 'gente', 'desproporcionadamente', 'propenso', 'antivacuna']",19.357102,-99.1919955
1039,8.0,0.4047,"pasar, reaccion, dosis, padre, super, dormir, noche, nino, mediodia, gracias","['vou', 'show', 'manana', 'luz', 'perro', 'once', 'noche', 'nueve', 'existencia', 'cansancio', 'google', 'suerte']",19.412031,-99.413769
1049,8.0,0.4138,"pasar, reaccion, dosis, padre, super, dormir, noche, nino, mediodia, gracias","['vacuna', 'muero', 'frio']",19.498594,-99.2481811
1054,8.0,0.3411,"pasar, reaccion, dosis, padre, super, dormir, noche, nino, mediodia, gracias","['agradecer', 'corazon', 'pusieran', 'vacuna', 'segmentacion', 'tipo', 'contradicen', 'abaratar', 'discursitos', 'honestidad', 'verguenza', 'evidenciar', 'ineficiencia', 'nulo', 'profesionalismo']",19.3998346,-99.1843501
1073,8.0,0.575,"pasar, reaccion, dosis, padre, super, dormir, noche, nino, mediodia, gracias","['hola', 'pregunta', 'parquimetro', 'zona', 'aledana', 'etcetera', 'operacion', 'nuevamente', 'inhabilitado', 'apoyo', 'jornada', 'vacuna', 'traje', 'mama', 'sorpresa', 'gracias']",19.357102,-99.1919955
1076,8.0,0.3744,"pasar, reaccion, dosis, padre, super, dormir, noche, nino, mediodia, gracias","['vacuna', 'gustar', 'dato', 'pondre', 'eutanasico']",19.357102,-99.1919955
1092,8.0,0.7,"pasar, reaccion, dosis, padre, super, dormir, noche, nino, mediodia, gracias","['mil', 'toque', 'vacuna']",19.357102,-99.1919955
1093,8.0,0.85,"pasar, reaccion, dosis, padre, super, dormir, noche, nino, mediodia, gracias","['vejete', 'mentiroso', 'mitomano', 'inquieta', 'vacuna', 'fingir', 'cabron', 'pasar', 'excusa', 'perfecto', 'pretendera', 'super', 'hombre', 'vencer', 'bichito', 'burlar']",19.357102,-99.1919955
1094,8.0,0.775,"pasar, reaccion, dosis, padre, super, dormir, noche, nino, mediodia, gracias","['vacuna', 'seguro', 'organismo', 'reaccion', 'mes']",19.357102,-99.1919955
1099,8.0,0.4269,"pasar, reaccion, dosis, padre, super, dormir, noche, nino, mediodia, gracias","['noche', 'anoche', 'alivio', 'sentir', 'dosis', 'vacuna', 'madrecita']",19.444937,-99.180678
1107,8.0,0.4311,"pasar, reaccion, dosis, padre, super, dormir, noche, nino, mediodia, gracias","['andaban', 'pedir', 'comprobante', 'acabar', 'vacuna', 'pos', 'pasar', 'cara', 'lista']",19.357102,-99.1919955
1131,8.0,0.5499,"pasar, reaccion, dosis, padre, super, dormir, noche, nino, mediodia, gracias","['volver', 'vacuna']",19.3998346,-99.1843501
1134,8.0,0.4595,"pasar, reaccion, dosis, padre, super, dormir, noche, nino, mediodia, gracias","['vacuna', 'maestro', 'ensenar', 'vida', 'amarte', 'digas', 'ama', 'dueno', 'cama']",19.0763934,-99.7825792
1142,8.0,0.4494,"pasar, reaccion, dosis, padre, super, dormir, noche, nino, mediodia, gracias","['expresar', 'problema', 'mil', 'cansancio']",19.0763934,-99.7825792
1159,8.0,0.443,"pasar, reaccion, dosis, padre, super, dormir, noche, nino, mediodia, gracias","['cabron', 'malestar', 'vacuna', 'cuerpo', 'astrazeneca']",19.357102,-99.1919955
1166,8.0,0.4184,"pasar, reaccion, dosis, padre, super, dormir, noche, nino, mediodia, gracias","['super', 'pendejo', 'vacuna', 'maestro', 'neta']",19.357102,-99.1919955
1169,8.0,0.2767,"pasar, reaccion, dosis, padre, super, dormir, noche, nino, mediodia, gracias","['vacunadoslos', 'vacuna', 'jajaja', 'nomo', 'espacio', 'abierto', 'quito']",19.3998346,-99.1843501
1173,8.0,0.7,"pasar, reaccion, dosis, padre, super, dormir, noche, nino, mediodia, gracias","['bravo', 'internada', 'mencionaron', 'fuerte', 'vacuna', 'pegar', 'tubo']",19.232228,-99.324375
1180,8.0,0.5533,"pasar, reaccion, dosis, padre, super, dormir, noche, nino, mediodia, gracias","['dormir', 'reposar', 'vacuna', 'ocurrir', 'traer', 'mariachi', 'vecino']",19.51799,-99.330259
1188,8.0,0.5458,"pasar, reaccion, dosis, padre, super, dormir, noche, nino, mediodia, gracias","['vacuna', 'mediodia', 'minuto', 'observacion', 'reglamentaria', 'signo', 'reaccion']",19.3863707,-99.259495
1207,8.0,0.6555,"pasar, reaccion, dosis, padre, super, dormir, noche, nino, mediodia, gracias","['dosis', 'astrazeneca', 'cansado', 'dormir', 'despertar', 'dolor', 'molesto', 'efecto', 'secundario']",19.3998346,-99.1843501
1211,8.0,0.4684,"pasar, reaccion, dosis, padre, super, dormir, noche, nino, mediodia, gracias","['pasar', 'semana', 'narrativo', 'vacuna', 'pirata', 'exonerar', 'culpable', 'pasar', 'capiche']",19.357102,-99.1919955
1216,8.0,0.55,"pasar, reaccion, dosis, padre, super, dormir, noche, nino, mediodia, gracias","['noche', 'ale']",19.357102,-99.1919955
1226,8.0,0.8499,"pasar, reaccion, dosis, padre, super, dormir, noche, nino, mediodia, gracias","['dosis', 'astrazeneca', 'noche', 'dormir', 'noche']",19.3998346,-99.1843501
1227,8.0,0.3368,"pasar, reaccion, dosis, padre, super, dormir, noche, nino, mediodia, gracias","['interesante', 'cancion', 'seleccionad', 'cambio', 'yolanda', 'vacuna', 'vacuna', 'pasar', 'pasar', 'vacuna', 'busque', 'busque', 'vacuna', 'vacuna']",19.3998346,-99.1843501
