,Dominant_Topic,Perc_Contribution,Topic_Keywords,0,lat,lon
148,3.0,0.7,"dosis, salir, papas, covid, esperar, acabar, feliz, papa, caer, encontrar","['esperar', 'salgan', 'papas', 'vacuna']",19.087511,-99.315748
168,3.0,0.4533,"dosis, salir, papas, covid, esperar, acabar, feliz, papa, caer, encontrar","['saldras', 'negativo', 'vacuna', 'animo', 'atole', 'dedo', 'creer', 'bendito', 'documentado', 'ondeante', 'compra', 'vacuna', 'sputnik', 'astrazeneca', 'cansino', 'vacuna']",19.3998346,-99.1843501
171,3.0,0.5951,"dosis, salir, papas, covid, esperar, acabar, feliz, papa, caer, encontrar","['wey', 'mamas', 'esperar', 'hijo', 'salgan', 'vacuna', 'esperar']",19.3998346,-99.1843501
175,3.0,0.5873,"dosis, salir, papas, covid, esperar, acabar, feliz, papa, caer, encontrar","['deseo', 'cumpleanos', 'padre', 'recibieran', 'vacuna', 'covid', 'tio', 'abuelo', 'iguala', 'recibir', 'dosis', 'poquito', 'poquito']",19.357102,-99.1919955
179,3.0,0.5743,"dosis, salir, papas, covid, esperar, acabar, feliz, papa, caer, encontrar","['prueba', 'sali', 'negativo', 'gracias', 'vacuna', 'super', 'leve', 'moraleja', 'vacuna', 'confiar', 'vacuna']",19.3998346,-99.1843501
199,3.0,0.7,"dosis, salir, papas, covid, esperar, acabar, feliz, papa, caer, encontrar","['vacuna', 'papas', 'feliz', 'universo']",19.2970107,-99.2058092
217,3.0,0.6512,"dosis, salir, papas, covid, esperar, acabar, feliz, papa, caer, encontrar","['jajaja', 'wow', 'acabar', 'dosis', 'iniciar', 'acabar', 'docente', 'chiste', 'embarrada', 'vacuna', 'levantar', 'preferencia', 'nah']",19.498594,-99.2481811
219,3.0,0.6341,"dosis, salir, papas, covid, esperar, acabar, feliz, papa, caer, encontrar","['triste', 'tipo', 'noticia', 'recibir', 'dosis', 'contagiar', 'hora', 'recibir', 'perder', 'batalla', 'mil', 'persona', 'dudando', 'vacuna', 'responsable']",19.2970107,-99.2058092
228,3.0,0.6999,"dosis, salir, papas, covid, esperar, acabar, feliz, papa, caer, encontrar","['berrinche', 'ena', 'preguntar', 'embarazo', 'cervical', 'dosis', 'metotrexato', 'rarisisisisimo', 'consulta', 'utero', 'reloj', 'arena']",19.444937,-99.180678
229,3.0,0.55,"dosis, salir, papas, covid, esperar, acabar, feliz, papa, caer, encontrar","['pedo', 'vacuna']",19.357102,-99.1919955
230,3.0,0.6999,"dosis, salir, papas, covid, esperar, acabar, feliz, papa, caer, encontrar","['lleve', 'ine', 'impresion', 'registroexpediente', 'vacuna', 'preguntar', 'hora']",19.357102,-99.1919955
248,3.0,0.4686,"dosis, salir, papas, covid, esperar, acabar, feliz, papa, caer, encontrar","['declarar', 'pandemia', 'sospecha', 'fe', 'covid', 'sentir', 'realmente', 'prueba', 'esperar', 'ue', 'vacuna', 'simple', 'catarro', 'pensar', 'invicto']",19.444937,-99.180678
272,3.0,0.775,"dosis, salir, papas, covid, esperar, acabar, feliz, papa, caer, encontrar","['salir', 'pasear', 'carro', 'despejar', 'mente', 'facil', 'carro']",19.357102,-99.1919955
273,3.0,0.82,"dosis, salir, papas, covid, esperar, acabar, feliz, papa, caer, encontrar","['hola', 'compartir', 'harrison', 'contento', 'vacuna', 'desparasitacion', 'apoyar', 'apoyo', 'alimento']",19.087511,-99.315748
281,3.0,0.5499,"dosis, salir, papas, covid, esperar, acabar, feliz, papa, caer, encontrar","['jajajaja', 'vacuna', 'oh']",19.412031,-99.413769
291,3.0,0.4498,"dosis, salir, papas, covid, esperar, acabar, feliz, papa, caer, encontrar","['tonteria', 'gente', 'terco', 'encontrar', 'vacuna', 'cubrir', 'boca', 'cuidar']",19.484399,-99.118665
318,3.0,0.85,"dosis, salir, papas, covid, esperar, acabar, feliz, papa, caer, encontrar","['papas', 'puesto', 'dosis', 'vacuna', 'pasear', 'seguir', 'cuidando']",19.357102,-99.1919955
324,3.0,0.55,"dosis, salir, papas, covid, esperar, acabar, feliz, papa, caer, encontrar","['doble', 'vacuna']",19.087511,-99.315748
328,3.0,0.4183,"dosis, salir, papas, covid, esperar, acabar, feliz, papa, caer, encontrar","['contento', 'papa', 'vacuna', 'nomas', 'avisar']",19.3998346,-99.1843501
337,3.0,0.5664,"dosis, salir, papas, covid, esperar, acabar, feliz, papa, caer, encontrar","['castiguen', 'joven', 'vacuna', 'bailar', 'disfraz', 'danza', 'viejitos', 'centro', 'vacuna']",19.4043522,-99.128294
340,3.0,0.5636,"dosis, salir, papas, covid, esperar, acabar, feliz, papa, caer, encontrar","['doctora', 'esperar', 'salir', 'covid', 'leve', 'tocar', 'dosis', 'vacuna', 'vacuna', 'pasar', 'prueba', 'negativo', 'gracias']",19.2846922,-99.140238
343,3.0,0.8199,"dosis, salir, papas, covid, esperar, acabar, feliz, papa, caer, encontrar","['plan', 'vacuna', 'viejitos', 'vacuna', 'programado', 'vacuna', 'salir', 'argentino', 'feliz', 'martes']",19.375769,-99.137171
344,3.0,0.7869,"dosis, salir, papas, covid, esperar, acabar, feliz, papa, caer, encontrar","['iniciando', 'semana', 'noticia', 'papas', 'recibir', 'dosis', 'neta', 'pinche', 'contento']",19.3863707,-99.259495
350,3.0,0.775,"dosis, salir, papas, covid, esperar, acabar, feliz, papa, caer, encontrar","['dosis', 'papa', 'proximamente', 'vacuna', 'abuelo']",19.0763934,-99.7825792
355,3.0,0.775,"dosis, salir, papas, covid, esperar, acabar, feliz, papa, caer, encontrar","['shi', 'sintoma', 'gripa', 'vacuna', 'gracias', 'heidi']",19.456367,-99.221136
362,3.0,0.4294,"dosis, salir, papas, covid, esperar, acabar, feliz, papa, caer, encontrar","['chingo', 'gusto', 'emocion', 'papa', 'registrado', 'esperar', 'llamado', 'avisar', 'recibir', 'vacuna', 'esperar', 'llegar']",19.0763934,-99.7825792
368,3.0,0.5367,"dosis, salir, papas, covid, esperar, acabar, feliz, papa, caer, encontrar","['realmente', 'deseo', 'salir', 'vacuna', 'entrega', 'vacuna']",19.3998346,-99.1843501
378,3.0,0.775,"dosis, salir, papas, covid, esperar, acabar, feliz, papa, caer, encontrar","['agradecido', 'dios', 'papas', 'vacuna']",19.213113,-99.322812
386,3.0,0.9308,"dosis, salir, papas, covid, esperar, acabar, feliz, papa, caer, encontrar","['feliz', 'agradecido', 'papas', 'vacuna', 'covid', 'gracias', 'dios', 'papa', 'sobrevivo', 'covid', 'mama', 'contagiar', 'sentir', 'tranquilo']",19.213113,-99.322812
388,3.0,0.6978,"dosis, salir, papas, covid, esperar, acabar, feliz, papa, caer, encontrar","['acabar', 'llegar', 'fecha', 'vacuna', 'papa', 'mama']",19.3863707,-99.259495
400,3.0,0.757,"dosis, salir, papas, covid, esperar, acabar, feliz, papa, caer, encontrar","['dosis', 'neta', 'nausea', 'sintoma', 'constante', 'ligeros', 'sintoma', 'gripa', 'caer', 'noche', 'deseo', 'manana', 'tardar', 'domingo', 'harto', 'salud', 'carlo']",19.2846922,-99.140238
406,3.0,0.3804,"dosis, salir, papas, covid, esperar, acabar, feliz, papa, caer, encontrar","['odias', 'caso', 'deberia', 'renunciar', 'vacuna', 'papas']",19.2156239,-99.6470277
419,3.0,0.4798,"dosis, salir, papas, covid, esperar, acabar, feliz, papa, caer, encontrar","['caramelito', 'trump', 'regresar', 'papa', 'preso', 'keiko', 'ganar', 'texas', 'separar', 'doble', 'vacuna', 'malo', 'red', 'matar', 'papa', 'boris', 'mes', 'descabellado', 'provecho']",19.357102,-99.1919955
434,3.0,0.5353,"dosis, salir, papas, covid, esperar, acabar, feliz, papa, caer, encontrar","['expresar', 'valer', 'aver', 'vacuna', 'papas', 'abuelo', 'herir', 'susceptibilidad']",19.357102,-99.1919955
435,3.0,0.85,"dosis, salir, papas, covid, esperar, acabar, feliz, papa, caer, encontrar","['acabar', 'orden', 'mil', 'vacuna', 'celula', 'vacuna', 'masivo', 'lunes', 'semana', 'consecutivo', 'uf']",19.3863707,-99.259495
448,3.0,0.5736,"dosis, salir, papas, covid, esperar, acabar, feliz, papa, caer, encontrar","['pindesmla', 'dosis', 'facil', 'kms', 'fila', 'jajajaja']",19.446844052015468,-99.1508609792346
449,3.0,0.4014,"dosis, salir, papas, covid, esperar, acabar, feliz, papa, caer, encontrar","['pez', 'boca', 'morir', 'pena', 'persona', 'escarmiente', 'cabeza', 'pleno', 'confiar', 'vacuna', 'choiz']",19.3998346,-99.1843501
454,3.0,0.85,"dosis, salir, papas, covid, esperar, acabar, feliz, papa, caer, encontrar","['naco', 'foto', 'vacuna', 'covid', 'naco', 'enfermo', 'foto', 'covid', 'grupal']",19.4043522,-99.128294
486,3.0,0.4667,"dosis, salir, papas, covid, esperar, acabar, feliz, papa, caer, encontrar","['vacuna', 'padre', 'problema', 'feliz', 'seguir', 'pensar', 'gracias', 'interes']",19.22413,-98.975864
487,3.0,0.6999,"dosis, salir, papas, covid, esperar, acabar, feliz, papa, caer, encontrar","['cruda', 'dosis']",19.3998346,-99.1843501
495,3.0,0.7,"dosis, salir, papas, covid, esperar, acabar, feliz, papa, caer, encontrar","['vacuna', 'papa', 'felicidad']",19.232228,-99.324375
497,3.0,0.4761,"dosis, salir, papas, covid, esperar, acabar, feliz, papa, caer, encontrar","['vacuna', 'suponer', 'mejorar', 'organizacion', 'importante', 'vacuna', 'sentir', 'astrazeneca']",19.087511,-99.315748
507,3.0,0.3758,"dosis, salir, papas, covid, esperar, acabar, feliz, papa, caer, encontrar","['registrar', 'abuelo', 'vacuna']",19.444937,-99.180678
526,3.0,0.6747,"dosis, salir, papas, covid, esperar, acabar, feliz, papa, caer, encontrar","['amigo', 'compartir', 'video', 'subi', 'dosis', 'astrazeneca', 'jaja']",19.3998346,-99.1843501
527,3.0,0.6484,"dosis, salir, papas, covid, esperar, acabar, feliz, papa, caer, encontrar","['vacuna', 'invitar', 'salir', 'gansito', 'vida', 'normal', 'salir', 'jal']",19.2970107,-99.2058092
545,3.0,0.384,"dosis, salir, papas, covid, esperar, acabar, feliz, papa, caer, encontrar","['mil', 'gracias', 'alfred', 'vacuna', 'boca', 'chiquita', 'adoro', 'taco']",19.357102,-99.1919955
547,3.0,0.55,"dosis, salir, papas, covid, esperar, acabar, feliz, papa, caer, encontrar","['guey', 'delira', 'vacuna', 'rabia']",19.357102,-99.1919955
550,3.0,0.7133,"dosis, salir, papas, covid, esperar, acabar, feliz, papa, caer, encontrar","['esperar', 'padre', 'recibir', 'vacuna', 'confiaremo', 'seguir', 'medida', 'seguridad', 'estres', 'bajar', 'esperar', 'vacuna', 'madre', 'tenso']",19.40519324522639,-99.09996271133424
551,3.0,0.5643,"dosis, salir, papas, covid, esperar, acabar, feliz, papa, caer, encontrar","['tristeza', 'pedo', 'registro', 'vacuna', 'pequeno', 'luz', 'asidero', 'caer', 'casa', 'click', 'cumulo', 'mes', 'sentimiento', 'preocupacion', 'incertidumbre', 'volcados', 'esperanza', 'inciertar']",19.375769,-99.137171
590,3.0,0.3714,"dosis, salir, papas, covid, esperar, acabar, feliz, papa, caer, encontrar","['vacuna', 'pendeja', 'pasar', 'malo']",19.3863707,-99.259495
594,3.0,0.7,"dosis, salir, papas, covid, esperar, acabar, feliz, papa, caer, encontrar","['vacuna', 'papas', 'feliz']",19.357102,-99.1919955
599,3.0,0.8199,"dosis, salir, papas, covid, esperar, acabar, feliz, papa, caer, encontrar","['ojala', 'sereno', 'escribir', 'garrafal', 'error', 'escritura', 'vacuna', 'escribir', 'imaganen', 'vacuna']",19.232228,-99.324375
601,3.0,0.499,"dosis, salir, papas, covid, esperar, acabar, feliz, papa, caer, encontrar","['vacuna', 'pfizer', 'junio', 'contagie', 'perdida', 'olfato', 'tos', 'julio', 'sali', 'negativo', 'tocar', 'dosis', 'julio', 'leo', 'aplicartela', 'seguridad', 'especialista', 'responder']",19.3863707,-99.259495
606,3.0,0.775,"dosis, salir, papas, covid, esperar, acabar, feliz, papa, caer, encontrar","['sheilo', 'rosie', 'gracias', 'gracias', 'intervencion', 'profundamente', 'meditado', 'contento', 'vacuna', 'inmortal', 'biene', 'hiciste']",19.232228,-99.324375
608,3.0,0.82,"dosis, salir, papas, covid, esperar, acabar, feliz, papa, caer, encontrar","['multiple', 'registrado', 'papa', 'recibir', 'vacuna', 'covid']",19.444937,-99.180678
610,3.0,0.3691,"dosis, salir, papas, covid, esperar, acabar, feliz, papa, caer, encontrar","['vacuna', 'universo', 'dato', 'caer']",19.3863707,-99.259495
617,3.0,0.7148,"dosis, salir, papas, covid, esperar, acabar, feliz, papa, caer, encontrar","['caer', 'youtube', 'video', 'salir', 'reptilianos', 'pum', 'salir', 'vacuna', 'hiv', 'liberaron', 'chingo', 'crear', 'tirar', 'facebook', 'subir', 'obvio']",19.3998346,-99.1843501
640,3.0,0.7261,"dosis, salir, papas, covid, esperar, acabar, feliz, papa, caer, encontrar","['imbecil', 'estorban', 'tema', 'importante', 'vacuna', 'pandemia', 'aceptable', 'seguir', 'grafeno', 'magneticos', 'chip', 'metal', 'pesado', 'magneticos', 'encontrar', 'tema']",19.357102,-99.1919955
648,3.0,0.6372,"dosis, salir, papas, covid, esperar, acabar, feliz, papa, caer, encontrar","['raro', 'visperas', 'eleccion', 'salir', 'vacuna', 'semana', 'mes']",19.3863707,-99.259495
654,3.0,0.6425,"dosis, salir, papas, covid, esperar, acabar, feliz, papa, caer, encontrar","['miercoles', 'llorar', 'felicidad', 'seguir', 'cuidando', 'dosis', 'dosis', 'caso', 'llorar', 'felicidad']",19.3998346,-99.1843501
668,3.0,0.3005,"dosis, salir, papas, covid, esperar, acabar, feliz, papa, caer, encontrar","['llamar', 'atencion', 'banda', 'tuitear', 'escribir', 'persona', 'cercano', 'recien', 'fallecidas', 'punto', 'algido', 'ola', 'covid', 'dios', 'vacuna', 'cuiden']",19.3998346,-99.1843501
679,3.0,0.4029,"dosis, salir, papas, covid, esperar, acabar, feliz, papa, caer, encontrar","['anciano', 'perder', 'cosa', 'papa', 'llamado', 'vacuna', 'covid', 'semana', 'tv']",19.3668621,-99.067766
684,3.0,0.335,"dosis, salir, papas, covid, esperar, acabar, feliz, papa, caer, encontrar","['doctor', 'sali', 'positivo', 'covid', 'sintoma', 'fiebre', 'oxigenacion', 'bajar', 'normal', 'fiebre', 'recuperar', 'vacuna', 'saludo']",19.2970107,-99.2058092
686,3.0,0.7,"dosis, salir, papas, covid, esperar, acabar, feliz, papa, caer, encontrar","['orgulloso', 'agradecido', 'deberia', 'velar', 'interes', 'ciudadano', 'movilizar', 'traer', 'vacuna', 'sonso']",19.375769,-99.137171
689,3.0,0.7,"dosis, salir, papas, covid, esperar, acabar, feliz, papa, caer, encontrar","['vacuna', 'dense', 'suceder', 'guayaquil', 'quitar', 'respiracion', 'mascarilla', 'quitar', 'vacuna', 'plandemiachallenge']",19.48264955,-99.2073285
693,3.0,0.8714,"dosis, salir, papas, covid, esperar, acabar, feliz, papa, caer, encontrar","['acabar', 'enterar', 'neelix', 'temporada', 'grey', 'anatomy', 'mamada', 'temporada', 'lujo', 'pandemia', 'covid', 'recorrer', 'inicio', 'llegar', 'vacuna']",19.3998346,-99.1843501
697,3.0,0.464,"dosis, salir, papas, covid, esperar, acabar, feliz, papa, caer, encontrar","['amigo', 'acabar', 'irresponsable', 'vacuna', 'covid']",19.2156239,-99.6470277
704,3.0,0.4303,"dosis, salir, papas, covid, esperar, acabar, feliz, papa, caer, encontrar","['necesito', 'break', 'cambiar', 'enfoque', 'sentir', 'cansancio', 'mental', 'malo', 'noticia', 'agotamiento', 'coyuntura', 'beso']",19.3863707,-99.259495
710,3.0,0.5189,"dosis, salir, papas, covid, esperar, acabar, feliz, papa, caer, encontrar","['manana', 'vacuna', 'papas', 'feliz']",19.2846922,-99.140238
725,3.0,0.5222,"dosis, salir, papas, covid, esperar, acabar, feliz, papa, caer, encontrar","['caer', 'internet', 'caga', 'coraje', 'vacuna', 'rabia']",19.3863707,-99.259495
754,3.0,0.4022,"dosis, salir, papas, covid, esperar, acabar, feliz, papa, caer, encontrar","['vacuna', 'fe', 'raza', 'toy', 'feliz']",19.357102,-99.1919955
757,3.0,0.5499,"dosis, salir, papas, covid, esperar, acabar, feliz, papa, caer, encontrar","['wey', 'vacuna', 'britney']",19.444937,-99.180678
760,3.0,0.5229,"dosis, salir, papas, covid, esperar, acabar, feliz, papa, caer, encontrar","['salir', 'control', 'pandemia', 'vacuna', 'rapido']",19.213113,-99.322812
775,3.0,0.4161,"dosis, salir, papas, covid, esperar, acabar, feliz, papa, caer, encontrar","['amar', 'papas', 'carita', 'freir', 'metafora', 'vida', 'moderna', 'capitalismo', 'felicidad', 'ma']",19.3998346,-99.1843501
785,3.0,0.7749,"dosis, salir, papas, covid, esperar, acabar, feliz, papa, caer, encontrar","['dormi', 'desperte', 'noticia', 'registrar', 'vacuna']",19.3059713,-99.4041647
788,3.0,0.4124,"dosis, salir, papas, covid, esperar, acabar, feliz, papa, caer, encontrar","['registrar', 'papas', 'vacuna']",19.412031,-99.413769
793,3.0,0.55,"dosis, salir, papas, covid, esperar, acabar, feliz, papa, caer, encontrar","['chale', 'doble']",19.3998346,-99.1843501
796,3.0,0.483,"dosis, salir, papas, covid, esperar, acabar, feliz, papa, caer, encontrar","['video', 'papa', 'francisco', 'vacuna', 'acto', 'amor']",19.3863707,-99.259495
799,3.0,0.6838,"dosis, salir, papas, covid, esperar, acabar, feliz, papa, caer, encontrar","['papa', 'tio', 'papas', 'amigo', 'registrado', 'vacuna']",19.444937,-99.180678
801,3.0,0.7749,"dosis, salir, papas, covid, esperar, acabar, feliz, papa, caer, encontrar","['papa', 'nino', 'polio', 'tons', 'familia', 'cuestion', 'vacuna']",19.3998346,-99.1843501
818,3.0,0.5549,"dosis, salir, papas, covid, esperar, acabar, feliz, papa, caer, encontrar","['emocionar', 'papas', 'tia', 'consulte', 'cita', 'mama', 'tocar', 'cumpleanos', 'regalo', 'dosis']",19.2970107,-99.2058092
828,3.0,0.3668,"dosis, salir, papas, covid, esperar, acabar, feliz, papa, caer, encontrar","['vacuna', 'abuelo', 'paz', 'generar']",19.3863707,-99.259495
854,3.0,0.55,"dosis, salir, papas, covid, esperar, acabar, feliz, papa, caer, encontrar","['nel', 'preguntar', 'chiquito', 'vacuna', 'chinguen']",19.3998346,-99.1843501
864,3.0,0.4622,"dosis, salir, papas, covid, esperar, acabar, feliz, papa, caer, encontrar","['cosa', 'vacuna', 'miedo', 'piquete', 'miedo', 'chip', 'controlador', 'bailar', 'juan', 'gabriel', 'putero', 'rajo']",19.375769,-99.137171
907,3.0,0.7749,"dosis, salir, papas, covid, esperar, acabar, feliz, papa, caer, encontrar","['acabar', 'morir', 'raya', 'dosis', 'sufrimiento', 'avanzar', 'semifinal']",19.484399,-99.118665
919,3.0,0.7,"dosis, salir, papas, covid, esperar, acabar, feliz, papa, caer, encontrar","['esperar', 'mamita', 'salir', 'vacuna']",19.087511,-99.315748
931,3.0,0.4727,"dosis, salir, papas, covid, esperar, acabar, feliz, papa, caer, encontrar","['listo', 'esperar', 'dosis', 'seguir', 'cuidando', 'emocion', 'recibir', 'vacuna', 'amar', 'vacuna']",19.232228,-99.324375
943,3.0,0.469,"dosis, salir, papas, covid, esperar, acabar, feliz, papa, caer, encontrar","['gracias', 'dios', 'abuelito', 'vacuna']",19.484399,-99.118665
955,3.0,0.4799,"dosis, salir, papas, covid, esperar, acabar, feliz, papa, caer, encontrar","['jajajaja', 'vacuna', 'ojote', 'cielo', 'salir', 'nube', 'relampaguea']",19.232228,-99.324375
963,3.0,0.6333,"dosis, salir, papas, covid, esperar, acabar, feliz, papa, caer, encontrar","['oficialmente', 'empezar', 'temporada', 'regalo', 'cumpleaneros', 'definitivamente', 'valioso', 'papa', 'tiau', 'tio', 'vacuna', 'afortunado']",19.456367,-99.221136
965,3.0,0.6035,"dosis, salir, papas, covid, esperar, acabar, feliz, papa, caer, encontrar","['felicidad', 'esfuerzo', 'seguir', 'cuidando', 'vacuna']",19.3059713,-99.4041647
966,3.0,0.6999,"dosis, salir, papas, covid, esperar, acabar, feliz, papa, caer, encontrar","['aguascalientes', 'siervo', 'nacion', 'salir', 'rendian', 'requeteharto', 'dosis', 'sacaban', 'vacuna', 'horror', 'suceder']",19.087511,-99.315748
968,3.0,0.8875,"dosis, salir, papas, covid, esperar, acabar, feliz, papa, caer, encontrar","['semana', 'pensamo', 'papa', 'salir', 'covid', 'trato', 'vacuna', 'feliz', 'deseo', 'cumplir']",19.412031,-99.413769
988,3.0,0.8199,"dosis, salir, papas, covid, esperar, acabar, feliz, papa, caer, encontrar","['empezar', 'vacuna', 'diciembre', 'esperar', 'mamada', 'salir']",19.2156239,-99.6470277
998,3.0,0.6118,"dosis, salir, papas, covid, esperar, acabar, feliz, papa, caer, encontrar","['estrategia', 'vacuna', 'dome', 'bonito', 'abuelito', 'contento', 'aver', 'recibir', 'vacuna']",19.51799,-99.330259
1008,3.0,0.4195,"dosis, salir, papas, covid, esperar, acabar, feliz, papa, caer, encontrar","['cancelar', 'compra', 'vacuna', 'pfizer', 'astrazeneca', 'precisamente', 'ineficiencia', 'cepa', 'reaccion', 'adverso', 'esperar', 'sputnik', 'perdida', 'figura', 'comprar', 'doctor', 'simi']",19.087511,-99.315748
1048,3.0,0.7914,"dosis, salir, papas, covid, esperar, acabar, feliz, papa, caer, encontrar","['queje', 'vacuna', 'dosis', 'mama', 'esperar', 'aplaudo', 'organizacion', 'dosis', 'vacuna', 'vacuna', 'gusto', 'apoyar']",19.232228,-99.324375
1052,3.0,0.3507,"dosis, salir, papas, covid, esperar, acabar, feliz, papa, caer, encontrar","['entrar', 'sputnik', 'pedo', 'nomas', 'mamada']",19.3863707,-99.259495
1064,3.0,0.5021,"dosis, salir, papas, covid, esperar, acabar, feliz, papa, caer, encontrar","['ay', 'manana', 'vacuna', 'abres', 'gracias', 'diorita', 'gracias', 'serio']",19.2970107,-99.2058092
1066,3.0,0.775,"dosis, salir, papas, covid, esperar, acabar, feliz, papa, caer, encontrar","['abuelo', 'vacuna', 'mama', 'salir', 'quirofano']",19.2970107,-99.2058092
1080,3.0,0.4221,"dosis, salir, papas, covid, esperar, acabar, feliz, papa, caer, encontrar","['bonito', 'video', 'vacuna', 'instructivo', 'serio', 'vacuna', 'quedar', 'voluntario', 'vacuna']",19.087511,-99.315748
1082,3.0,0.4985,"dosis, salir, papas, covid, esperar, acabar, feliz, papa, caer, encontrar","['lograr', 'vacuna', 'vacuna', 'senora', 'leer', 'escribir', 'quedar', 'vacuna', 'logro', 'luz', 'feliz', 'vacuna', 'feliz', 'vacuna', 'desear', 'llegar']",19.2846922,-99.140238
1096,3.0,0.85,"dosis, salir, papas, covid, esperar, acabar, feliz, papa, caer, encontrar","['sali', 'negativo', 'sintoma', 'guardar', 'unis', 'doble', 'dosis', 'parado', 'broma']",19.3998346,-99.1843501
1106,3.0,0.348,"dosis, salir, papas, covid, esperar, acabar, feliz, papa, caer, encontrar","['hermano', 'cunada', 'recibir', 'vacuna', 'anti', 'covid', 'semana', 'esperanza', 'familia']",19.0763934,-99.7825792
1108,3.0,0.55,"dosis, salir, papas, covid, esperar, acabar, feliz, papa, caer, encontrar","['papas', 'aplicadito', 'llenar', 'formato', 'vacuna']",19.51799,-99.330259
1109,3.0,0.775,"dosis, salir, papas, covid, esperar, acabar, feliz, papa, caer, encontrar","['noticia', 'semana', 'vacuna', 'papa']",19.357102,-99.1919955
1117,3.0,0.775,"dosis, salir, papas, covid, esperar, acabar, feliz, papa, caer, encontrar","['correcto', 'esperar', 'recibir', 'malo', 'merecer', 'piquete', 'detroit', 'vacuna']",19.444937,-99.180678
1121,3.0,0.4865,"dosis, salir, papas, covid, esperar, acabar, feliz, papa, caer, encontrar","['oiga', 'familia', 'fernandez', 'cantante', 'vacuna', 'influir', 'parejo', 'paso', 'dato', 'vacuna', 'mama', 'seguir', 'apoyar']",19.2970107,-99.2058092
1122,3.0,0.3386,"dosis, salir, papas, covid, esperar, acabar, feliz, papa, caer, encontrar","['concierto', 'pandemia', 'arena', 'martes', 'tocar', 'dosis', 'amiga', 'ponermelo', 'dios', 'bendiga', 'mamon']",19.444937,-99.180678
1127,3.0,0.5315,"dosis, salir, papas, covid, esperar, acabar, feliz, papa, caer, encontrar","['mama', 'papas', 'amiga', 'vacuna']",19.3998346,-99.1843501
1135,3.0,0.3689,"dosis, salir, papas, covid, esperar, acabar, feliz, papa, caer, encontrar","['raza', 'toma', 'dioxido', 'cloro', 'vacuna', 'meten', 'pendejada']",19.0763934,-99.7825792
1146,3.0,0.55,"dosis, salir, papas, covid, esperar, acabar, feliz, papa, caer, encontrar","['incomodo', 'caiste', 'fake', 'yew', 'deseo', 'vacuna']",19.412031,-99.413769
1147,3.0,0.5265,"dosis, salir, papas, covid, esperar, acabar, feliz, papa, caer, encontrar","['sentir', 'astral', 'manito', 'ano', 'gracias', 'dios', 'covid', 'vacuna']",19.375769,-99.137171
1148,3.0,0.3675,"dosis, salir, papas, covid, esperar, acabar, feliz, papa, caer, encontrar","['vacuna', 'holland', 'pedigree', 'croqueta', 'cara', 'xd']",19.2970107,-99.2058092
