Unnamed: 0,Dominant_Topic,Perc_Contribution,Topic_Keywords,0,url,tweet,dia,mes,año,latitud,longitud,alcaldia,termino
548,0.0,0.333,"covid, nino, vacunada, alto, cuidar, ano, vacante, quedar, seguir, pasar","['morir', 'abuelito', 'recibir', 'vacuna', 'anti', 'covid', 'azcapotzalco', 'descartar', 'reaccion', 'adverso']",https://twitter.com/ElBigDataMx/status/1371541709906120715,🟠 Muere abuelito tras recibir vacuna anti Covid en Azcapotzalco; descartan reacción adversa https://t.co/8xMBkCrJtd https://t.co/B4P0PqVSge,15,3,2021,19.4837824,-99.1844166,Azcapotzalco,"""vacuna Azcapotzalco"""
559,0.0,0.3329,"covid, nino, vacunada, alto, cuidar, ano, vacante, quedar, seguir, pasar","['morir', 'abuelito', 'recibir', 'vacuna', 'anti', 'covid', 'azcapotzalco', 'descartar', 'reaccion', 'adverso']",https://twitter.com/ElBigDataMx/status/1371529852646526986,🟠 Muere abuelito tras recibir vacuna anti Covid en #Azcapotzalco; descartan reacción adversa https://t.co/8xMBkCrJtd https://t.co/We5TYZgbXE,15,3,2021,19.4837824,-99.1844166,Azcapotzalco,"""vacuna Azcapotzalco"""
572,0.0,0.4411,"covid, nino, vacunada, alto, cuidar, ano, vacante, quedar, seguir, pasar","['papa', 'recibir', 'vacuna', 'maldito', 'covid', 'vacuna', 'azcapotzalco', 'mundo']",https://twitter.com/Julio_Luna__/status/1370743216492965902,"Aqui mi papá recibiendo ya su vacuna contra el maldito #Covid_19mx #COVID19 
#VacunaCOVID19 
@AzcapotzalcoMx 
De Azcapotzalco para el mundo. https://t.co/Vgm0soTjpI",13,3,2021,19.4837824,-99.1844166,Azcapotzalco,"""vacuna Azcapotzalco"""
597,0.0,0.3111,"covid, nino, vacunada, alto, cuidar, ano, vacante, quedar, seguir, pasar","['miguel', 'hidalgo', 'azcapotzalco', 'alcaldia', 'aplicar', 'vacuna', 'covid', 'queretaro', 'apa', 'ah', 'olvidar', 'morenito', 'zombie']",https://twitter.com/Eduardo19316414/status/1368239434307670018,"Miguel Hidalgo y Azcapotzalco, alcaldías donde se aplicará la vacuna contra Covid-19.                      Y Queretaro pa cuando Apa?, ah si se me olvidaba que no somos Morenistas, PJzombies https://t.co/O12GSom7DI",6,3,2021,19.4837824,-99.1844166,Azcapotzalco,"""vacuna Azcapotzalco"""
762,0.0,0.5589,"covid, nino, vacunada, alto, cuidar, ano, vacante, quedar, seguir, pasar","['comuniquenme', 'baile', 'post', 'vacuna', 'sabado', 'benito', 'juez', 'necesitar', 'pedir', 'saturado', 'night', 'feel', 'the', 'air', 'is', 'getting', 'hot']",https://twitter.com/ladelcabaret/status/1412559308685033478,"Comuníquenme con quien va a poner el baile post vacuna el sábado en Benito Juárez. Necesito pedirle ""Saturday night, I feel the air is getting hot...""",6,7,2021,19.3717897,-99.1579191,Benito Juárez,"""vacuna Benito JuÃ¡rez"""
911,0.0,0.3882,"covid, nino, vacunada, alto, cuidar, ano, vacante, quedar, seguir, pasar","['pasar', 'benito', 'juarezestamos', 'lleno', 'persona', 'llegar', 'vacunada', 'preferenciasvamos', 'salir', 'calle', 'protestarsheinbaumobiernas', 'todoshagan', 'viral']",https://twitter.com/bilbaojj/status/1374064180202967047,@Claudiashein que pasa con la Benito juarez....estamos llenos de personas mayores y aquí no llega la vacuna...hay preferencias????vamos a salir a la calle  protestar...sheinbaum.gobiernas para todos...háganlo viral....,22,3,2021,19.3717897,-99.1579191,Benito Juárez,"""vacuna Benito JuÃ¡rez"""
963,0.0,0.1111,"covid, nino, vacunada, alto, cuidar, ano, vacante, quedar, seguir, pasar","['precio', 'vacuna']",https://twitter.com/__ERAZO__/status/1616137016017838080,"@Wh0issaid En un lab por Coyoacan, está a buen precio la vacuna 😊",19,1,2023,19.3500942,-99.1623319,Coyoacán,"""vacuna CoyoacÃ¡n"""
970,0.0,0.2778,"covid, nino, vacunada, alto, cuidar, ano, vacante, quedar, seguir, pasar","['mamar', 'fotografia', 'vacuna', 'covid', 'saliste', 'votar', 'casa', 'coyoacan']",https://twitter.com/Gerardotfe/status/1513159888683225093,"@martibatres No mamar, son fotografías para la vacuna vs COVID 19 🤣🤣🤣🤣🤣, y tu ya saliste a votar de tu casa en COYOACÁN? @ArturoZaldivarL @mario_delgado @CitlaHM @M_OlgaSCordero",10,4,2022,19.3500942,-99.1623319,Coyoacán,"""vacuna CoyoacÃ¡n"""
975,0.0,0.3289,"covid, nino, vacunada, alto, cuidar, ano, vacante, quedar, seguir, pasar","['vacuna', 'ano', 'marina', 'coyoacan', 'avisar', 'gente', 'vuelta', 'estupido', 'ineficacia', 'gobierno']",https://twitter.com/Angellindemann/status/1495077269844504582,@GobCDMX NO HAY VACUNA PARA 30 AÑOS.... EN LA MARINA EN COYOACÁN... Y NADIE AVISA... MUCHA GENTE DANDO LA VUELTA A LO ESTÚPIDO!!!!! POR LA INEFICACIA DEL GOBIERNO,19,2,2022,19.3500942,-99.1623319,Coyoacán,"""vacuna CoyoacÃ¡n"""
987,0.0,0.1111,"covid, nino, vacunada, alto, cuidar, ano, vacante, quedar, seguir, pasar","['vacuna', 'pondra']",https://twitter.com/agetro45/status/1470295656493457412,@SSaludCdMx Que vacuna se pondra en Coyoacan ?,13,12,2021,19.3500942,-99.1623319,Coyoacán,"""vacuna CoyoacÃ¡n"""
1026,0.0,0.5873,"covid, nino, vacunada, alto, cuidar, ano, vacante, quedar, seguir, pasar","['verdaderamente', 'can', 'vacuna', 'primero', 'nino', 'coyoacan', 'padre', 'nino', 'vacuna']",https://twitter.com/CamzConZzz/status/1441426171594301448,verdaderamente can a vacunar primero a niños que a los de coyoacán de 18 a 29…😩😩 o sea que padre por los niños pero psss quiero mi vacuna :(,24,9,2021,19.3500942,-99.1623319,Coyoacán,"""vacuna CoyoacÃ¡n"""
1031,0.0,0.3704,"covid, nino, vacunada, alto, cuidar, ano, vacante, quedar, seguir, pasar","['vacuna', 'covid', 'coyoacan']",https://twitter.com/NachoMa21997350/status/1441365586798383104,@Claudiashein @MetroCDMX @MetrobusCDMX @GobCDMX Y la vacuna covid de Coyoacán de 18 a 29 para cuando,24,9,2021,19.3500942,-99.1623319,Coyoacán,"""vacuna CoyoacÃ¡n"""
1172,0.0,0.1111,"covid, nino, vacunada, alto, cuidar, ano, vacante, quedar, seguir, pasar","['vacuna', 'vacuna']",https://twitter.com/carlitoss_ss/status/1433831795695538178,"@GobCDMX Y la vacuna al parecer no está entre nosotros, quiero mi vacuna para coyoacan https://t.co/0wDe1UYMOn",3,9,2021,19.3500942,-99.1623319,Coyoacán,"""vacuna CoyoacÃ¡n"""
1197,0.0,0.4988,"covid, nino, vacunada, alto, cuidar, ano, vacante, quedar, seguir, pasar","['pon', 'puta', 'vacuna', 'ayudar']",https://twitter.com/arrobaroa_/status/1432842384530972673,@HLGatell Ya pon la puta vacuna en coyoacan eso sí va a ayudar,31,8,2021,19.3500942,-99.1623319,Coyoacán,"""vacuna CoyoacÃ¡n"""
1225,0.0,0.1111,"covid, nino, vacunada, alto, cuidar, ano, vacante, quedar, seguir, pasar","['mandame', 'vacuna']",https://twitter.com/TannMc_/status/1432017988543201281,"YA MANDAME MI VACUNA @Claudiashein 
#Coyoacan #COVID19",29,8,2021,19.3500942,-99.1623319,Coyoacán,"""vacuna CoyoacÃ¡n"""
1237,0.0,0.4222,"covid, nino, vacunada, alto, cuidar, ano, vacante, quedar, seguir, pasar","['coyoacan', 'tendencia', 'emocione', 'pensar', 'vacuna', 'parque']",https://twitter.com/sunflowers_mai/status/1431792554354294790,"coyoacán es tendencia y me emocioné pensando que era por la vacuna, pero era por lo del parque ):",28,8,2021,19.3500942,-99.1623319,Coyoacán,"""vacuna CoyoacÃ¡n"""
1272,0.0,0.1111,"covid, nino, vacunada, alto, cuidar, ano, vacante, quedar, seguir, pasar","['castigue', 'vacuna', 'ra', 'anossheimbaumeso', 'venganza']",https://twitter.com/Jorge35983287/status/1430172960980094985,"@Claudiashein @SOBSECDMX NO CASTIGUES A COYOACAN CON LA VACUNA PA RA LOS 18 AÑOS,SHEIMBAUM,ESO ES VENGANZA.",24,8,2021,19.3500942,-99.1623319,Coyoacán,"""vacuna CoyoacÃ¡n"""
1305,0.0,0.3016,"covid, nino, vacunada, alto, cuidar, ano, vacante, quedar, seguir, pasar","['solidario', 'afganistan', 'vacuna', 'alcaldia', 'recurso', 'acabar', 'vacuna', 'covid', 'mueres', 'vacuna', 'pedo', 'vives', 'hey', 'vibrar', 'alto']",https://twitter.com/Danytakbron/status/1429227477453377540,"Bien solidarios con Afganistán pero no se vacunen en una alcaldía que no es tuya porque SON NUESTROS RECURSOS, SE ACABAN MIS VACUNAS… si te da covid y te mueres por no tener vacuna es tu pedo pa que vives en coyoacan 😂 pero hey! Vibra alto!",21,8,2021,19.3500942,-99.1623319,Coyoacán,"""vacuna CoyoacÃ¡n"""
1347,0.0,0.5034,"covid, nino, vacunada, alto, cuidar, ano, vacante, quedar, seguir, pasar","['puto', 'viernes', 'paso', 'carro', 'descompuesto', 'escuela', 'nino', 'despapalle', 'pq', 'mamas', 'centro', 'salud', 'cerrado', 'vacuna', 'salir', 'dios']",https://twitter.com/evelynmarie24/status/1426328711603838981,"Puto viernes 13 ahora si me paso 
Carro descompuesto 
Escuela de los niños hecho un despapalle pq las mamás no saben ni lo que quieren 
Centro de salud cerrados TODOS 
Y la vacuna para coyoacan aún no sale 

Que más por dios!!!",13,8,2021,19.3500942,-99.1623319,Coyoacán,"""vacuna CoyoacÃ¡n"""
1409,0.0,0.4222,"covid, nino, vacunada, alto, cuidar, ano, vacante, quedar, seguir, pasar","['enfermera', 'fotografia', 'agua', 'eh', 'chavoruco', 'vacuna', 'covid', 'coyoacan']",https://twitter.com/agustincruzz/status/1417689739667333120,"Enfermera: Solamente podía tomar fotografía 😡
Agus: Ah ok 😂
#chavoruco #30's #vacuna #covid #coyoacán #cdmx https://t.co/Cd91OCqRUY",20,7,2021,19.3500942,-99.1623319,Coyoacán,"""vacuna CoyoacÃ¡n"""
1413,0.0,0.3889,"covid, nino, vacunada, alto, cuidar, ano, vacante, quedar, seguir, pasar","['covid', 'tocar', 'vacuna', 'semana', 'emocion', 'vacante', 'oportunidad', 'coyoacan']",https://twitter.com/JohaSaraJJ/status/1416095347579949056,"#Covid_19

Ya me toca la vacuna la próxima semana. 
Que emoción. 😃👍🤗

#VacúnatePorLosQueNoTuvieronLaOportunidad 
#Coyoacán https://t.co/IT4greHuyg",16,7,2021,19.3500942,-99.1623319,Coyoacán,"""vacuna CoyoacÃ¡n"""
1422,0.0,0.3704,"covid, nino, vacunada, alto, cuidar, ano, vacante, quedar, seguir, pasar","['quer', 'coyoacan', 'vacuna', 'covid']",https://twitter.com/ItesmN/status/1412243262362947590,(query 8302) Coyoacán vacuna covid,5,7,2021,19.3500942,-99.1623319,Coyoacán,"""vacuna CoyoacÃ¡n"""
1451,0.0,0.4222,"covid, nino, vacunada, alto, cuidar, ano, vacante, quedar, seguir, pasar","['hija', 'estudiar', 'cu', 'coyoacan', 'usaban', 'linea', 'vacuna']",https://twitter.com/mariamen2707/status/1393572259839811584,"@HipatiaRojas @juliopatan09 Mis hijas estudian una en C.U y la otra en Coyoacán, usaban la línea 12 .y también sin vacuna.😞",15,5,2021,19.3500942,-99.1623319,Coyoacán,"""vacuna CoyoacÃ¡n"""
1456,0.0,0.1111,"covid, nino, vacunada, alto, cuidar, ano, vacante, quedar, seguir, pasar","['vacuna', 'vacuna']",https://twitter.com/BeneOV53/status/1388885117272272896,@GobCDMX Para cuando en Coyoacan de 50 a 59 la vacuna ?y que vacuna ?,2,5,2021,19.3500942,-99.1623319,Coyoacán,"""vacuna CoyoacÃ¡n"""
1479,0.0,0.3694,"covid, nino, vacunada, alto, cuidar, ano, vacante, quedar, seguir, pasar","['vacuna', 'anti', 'covid', 'lucian', 'disfrazado', 'abuelito', 'sujeto', 'recibir', 'vacuna', 'covid', 'coyoacan', 'salir', 'rapeando']",https://twitter.com/croackbcn1/status/1380334281772384263,"Vacuna anti covid. Así lucían disfrazados de abuelitos los sujetos que recibieron vacuna contra Covid-19 en Coyoacán.
Esto tiene que salir en #zapeando !!! https://t.co/ihQhwoHguW",8,4,2021,19.3500942,-99.1623319,Coyoacán,"""vacuna CoyoacÃ¡n"""
1482,0.0,0.3792,"covid, nino, vacunada, alto, cuidar, ano, vacante, quedar, seguir, pasar","['vacuna', 'anti', 'covid', 'lucian', 'disfrazado', 'abuelito', 'sujeto', 'recibir', 'vacuna', 'covid', 'coyoacan', 'quedar', 'madre', 'cabron']",https://twitter.com/Estoico88/status/1380251367055495175,"Vacuna anti covid. Así lucían disfrazados de abuelitos los sujetos que recibieron vacuna contra Covid-19 en Coyoacán

Se quedaron sin madre estos cabrones. https://t.co/DsQ9hY4sDF",8,4,2021,19.3500942,-99.1623319,Coyoacán,"""vacuna CoyoacÃ¡n"""
1485,0.0,0.4096,"covid, nino, vacunada, alto, cuidar, ano, vacante, quedar, seguir, pasar","['vacuna', 'anti', 'covid', 'lucian', 'disfrazado', 'abuelito', 'sujeto', 'recibir', 'vacuna', 'covid', 'coyoacan']",https://twitter.com/Marutwitting/status/1380181337060032512,Vacuna anti covid. Así lucían disfrazados de abuelitos los sujetos que recibieron vacuna contra Covid-19 en Coyoacán https://t.co/T1Pw1Jp5xV,8,4,2021,19.3500942,-99.1623319,Coyoacán,"""vacuna CoyoacÃ¡n"""
1511,0.0,0.2222,"covid, nino, vacunada, alto, cuidar, ano, vacante, quedar, seguir, pasar","['hombre', 'disfrazan', 'abuelito', 'vacuna', 'covid', 'coyoacan']",https://twitter.com/Diario_deColima/status/1379898460028108800,"Hombres se disfrazan de abuelitos por vacuna Covid en Coyoacán
https://t.co/h4aghe8NV6 https://t.co/FrYTlpVzAX",7,4,2021,19.3500942,-99.1623319,Coyoacán,"""vacuna CoyoacÃ¡n"""
1520,0.0,0.3571,"covid, nino, vacunada, alto, cuidar, ano, vacante, quedar, seguir, pasar","['tocar', 'vacuna', 'reto', 'padre', 'ano', 'abuelo', 'ano', 'tardar', 'hora', 'lograr']",https://twitter.com/viari_03/status/1377056326275203074,"@StratCons Hoy nos tocó vacuna en Coyoacan!!! Un reto. Mis padres de 72 y 68 años y mis abuelos de 98, 100 y 91 años. Tardamos mucho, 3 hrs aproximadamente, pero lo logramos.",30,3,2021,19.3500942,-99.1623319,Coyoacán,"""vacuna CoyoacÃ¡n"""
1532,0.0,0.3783,"covid, nino, vacunada, alto, cuidar, ano, vacante, quedar, seguir, pasar","['sentir', 'agradecido', 'papa', 'recibir', 'vacuna', 'virus', 'sarscov', 'alcaldia']",https://twitter.com/gnavah93/status/1376196278082805766,"Me siento muy agradecido. Hoy mi papá recibió la vacuna de @PfizerMx contra el virus Sars-Cov-2, en la alcaldía #coyoacan.",28,3,2021,19.3500942,-99.1623319,Coyoacán,"""vacuna CoyoacÃ¡n"""
1548,0.0,0.3326,"covid, nino, vacunada, alto, cuidar, ano, vacante, quedar, seguir, pasar","['sigueme', 'apoyo', 'vacuna', 'covid', 'domicilio', 'anciana', 'ano', 'coyoacan', 'vivir', 'cuarto', 'piso', 'elevador', 'bajar', 'merecer', 'vacunada']",https://twitter.com/ingoperez/status/1374899070125375495,"@locatel_mx @Claudiashein @HLGatell @locatel_mx sígueme para MD @Claudiashein @IrvingPineda apoyo para vacuna covid a domicilio a una anciana de100 años en Coyoacán, vive en cuarto piso sin elevador, no puede bajar, merece ser vacunada.",24,3,2021,19.3500942,-99.1623319,Coyoacán,"""vacuna CoyoacÃ¡n"""
1615,0.0,0.3681,"covid, nino, vacunada, alto, cuidar, ano, vacante, quedar, seguir, pasar","['vacuna', 'salvan', 'vida', 'cuidas', 'cuidas', 'ponte', 'vacuna', 'refuerzo', 'covid', 'cuidar', 'amor', 'ala', 'vida', 'rojo', 'cuauhtemoc']",https://twitter.com/sanitaria06/status/1516795921232711685,"""Las Vacunas Salvan Vidas""
Si cuidas de ti, cuidas de los demás. Ponte tu vacuna de refuerzo contra COVID-19. 
#MeCuido#PorAmorAlaVida.
ROJAS DE CUAUHTEMOC https://t.co/kp9HQp5H4O",20,4,2022,19.4416128,-99.1518637,Cuauhtémoc,"""vacuna CuauhtÃ©moc"""
1616,0.0,0.3704,"covid, nino, vacunada, alto, cuidar, ano, vacante, quedar, seguir, pasar","['vacuna', 'covid', 'entrenan', 'cuauhtemoc', 'aparato', 'oxidados']",https://twitter.com/Arribaelcotz/status/1499454772692361216,No quieren ponerse la vacuna contra el COVID y entrenan en el Cuauhtémoc con sus aparatos todos oxidados,3,3,2022,19.4416128,-99.1518637,Cuauhtémoc,"""vacuna CuauhtÃ©moc"""
1626,0.0,0.4222,"covid, nino, vacunada, alto, cuidar, ano, vacante, quedar, seguir, pasar","['vacuna', 'sobrino', 'biblioteca', 'vasconcelos', 'in', 'cuauhtemoc']",https://twitter.com/LichaMiranda/status/1466070477055709189,"La vacuna del sobrino 💓 (@ Biblioteca Vasconcelos - @vscls in Cuauhtémoc, DF) https://t.co/D5pIHZPAaH",1,12,2021,19.4416128,-99.1518637,Cuauhtémoc,"""vacuna CuauhtÃ©moc"""
1760,0.0,0.7036,"covid, nino, vacunada, alto, cuidar, ano, vacante, quedar, seguir, pasar","['vacuna', 'publicado', 'cervecita', 'festejo', 'recibir', 'vacuna', 'tome', 'tequila', 'vacuna']",https://twitter.com/claso10/status/1408808877689298944,@Cuauhtemoc_1521 Se puede tomar el día de la vacuna.  Eso de q no tomar no esta publicado en ningún lugar.  Adelante con la cervecita. Es un festejo recibir la vacuna.  Yo me tomé un tequilita el día de mi vacuna,26,6,2021,19.4416128,-99.1518637,Cuauhtémoc,"""vacuna CuauhtÃ©moc"""
1768,0.0,0.5139,"covid, nino, vacunada, alto, cuidar, ano, vacante, quedar, seguir, pasar","['vi', 'ok', 'mencionabamente', 'piramid', 'egipto', 'construyeron', 'aliens', 'vacuna', 'covid', 'realidad', 'drena', 'liquido', 'rodilla', 'realidad', 'tierra', 'plano']",https://twitter.com/tra99ed/status/1408289631204958210,"@maguilar644 @Cuauhtemoc_1521 Muy cierto, yo también ví un tik tok que decía lo mismo, también mencionaba que las pirámides de Egipto las construyeron los aliens, que la vacuna contra el Covid en realidad te drena el líquido de las rodillas y que en realidad la tierra es plana",25,6,2021,19.4416128,-99.1518637,Cuauhtémoc,"""vacuna CuauhtÃ©moc"""
1807,0.0,0.3889,"covid, nino, vacunada, alto, cuidar, ano, vacante, quedar, seguir, pasar","['area', 'comprendido', 'romacondesa', 'cuauhtemoc', 'polaco', 'libre', 'covid', 'cubrebocas', 'calle', 'traiganme', 'vacuna', 'estadounidense', 'porfa']",https://twitter.com/AxelCabreraR/status/1395579021317087235,"Parece ser que toda el área comprendida entre la Roma-Condesa, Cuauhtémoc y Polanco ya está libre de covid porque ya no se ven cubrebocas en la calle. 

Tráiganme una vacuna estadounidense, porfa.",20,5,2021,19.4416128,-99.1518637,Cuauhtémoc,"""vacuna CuauhtÃ©moc"""
1817,0.0,0.3704,"covid, nino, vacunada, alto, cuidar, ano, vacante, quedar, seguir, pasar","['vacuna', 'covid', 'cuauhtemoc']",https://twitter.com/nunuquintanar/status/1392508780164878342,Vacuna COVID Cuauhtémoc,12,5,2021,19.4416128,-99.1518637,Cuauhtémoc,"""vacuna CuauhtÃ©moc"""
1831,0.0,0.5556,"covid, nino, vacunada, alto, cuidar, ano, vacante, quedar, seguir, pasar","['merezco', 'vacuna', 'covid']",https://twitter.com/DavidRdz47/status/1387593409620189185,@Cuauhtemoc_1521 ¡A todos! ¿Ya me merezco mi vacuna COVID-19?,28,4,2021,19.4416128,-99.1518637,Cuauhtémoc,"""vacuna CuauhtÃ©moc"""
1834,0.0,0.1111,"covid, nino, vacunada, alto, cuidar, ano, vacante, quedar, seguir, pasar","['posiblemente', 'vacuna']",https://twitter.com/elclements82/status/1383122924475871232,"@cynthiallanos @Cuauhtemoc_1521 Si, y posiblemente ya te puedas poner la vacuna",16,4,2021,19.4416128,-99.1518637,Cuauhtémoc,"""vacuna CuauhtÃ©moc"""
1894,0.0,0.1111,"covid, nino, vacunada, alto, cuidar, ano, vacante, quedar, seguir, pasar","['vacuna', 'rima']",https://twitter.com/LeonardaIbarra1/status/1354901318599659530,"@Cuauhtemoc_1521 Aun que no tenga vacuna 🎤🤣🤣
Si rima",28,1,2021,19.4416128,-99.1518637,Cuauhtémoc,"""vacuna CuauhtÃ©moc"""
1903,0.0,0.4222,"covid, nino, vacunada, alto, cuidar, ano, vacante, quedar, seguir, pasar","['canal', 'divulgacion', 'cientifico', 'youtube', 'caeria', 'entiendo', 'producir', 'vacuna', 'requerir', 'sentir']",https://twitter.com/dsvisttbb/status/1341908934995681281,"@Cuauhtemoc_1521 Hay canales de divulgación científica en Youtube, te caería bien ver alguno para que entiendas como se produce una vacuna y el tiempo requerido para surtirlas. 🙄",23,12,2020,19.4416128,-99.1518637,Cuauhtémoc,"""vacuna CuauhtÃ©moc"""
1975,0.0,0.5149,"covid, nino, vacunada, alto, cuidar, ano, vacante, quedar, seguir, pasar","['iztacalco', 'mes', 'gota', 'vacuna', 'covid', 'pasar']",https://twitter.com/octavojinete/status/1566845170900996097,En Iztacalco llevamos un mes sin gota de vacuna vs COVID. ¿Qué pasa @EduardoClark @EstefanyCorreaG?,5,9,2022,19.3962535,-99.0965875,Iztacalco,"""vacuna Iztacalco"""
2004,0.0,0.5278,"covid, nino, vacunada, alto, cuidar, ano, vacante, quedar, seguir, pasar","['vacuna', 'iztacalco', 'covid', 'vacuna', 'cerrado']",https://twitter.com/KIKECOYOTE/status/1435240411451334661,"Vacuna en Iztacalco 🦠💉🦠💉 #Covid_19mx #VacunaCOVID19 #CDMX hay mucha perrada, va para largo. https://t.co/SlouRxpN0q",7,9,2021,19.3962535,-99.0965875,Iztacalco,"""vacuna Iztacalco"""
