id,url,date,content,likeCount,retweetCount,replyCount,coordinates,place,latitud,longitud,radio,tweet_tokenizado,palabra_clave
1555840746892271617,https://twitter.com/TROLELLO/status/1555840746892271617,2022-08-06 08:58:34+00:00,@JAusten89 @SSaludCdMx Lamentablemente Sinovac ya no hay contrato con esa Farmacéutica.,1,0,0,"{'longitude': -99.180678, 'latitude': 19.444937}","{'fullName': 'Gustavo A. Madero, Distrito Federal', 'name': 'Gustavo A. Madero', 'type': 'city', 'country': 'Mexico', 'countryCode': 'MX'}",19.309917325231165,-99.12243737329996,31.28km,"['lamentablemente', 'sinovial', 'contrato', 'farmaceutico']",sinovac
1549004436973944835,https://twitter.com/TROLELLO/status/1549004436973944835,2022-07-18 12:13:31+00:00,"@KarinitoM @GobCDMX No es refuerzo, las vacunas se componen de 2 dosis, y la Farmacéutica Pfaizer a diferencia de Astra, Suputnik o Sinovac establece un periodo más corto para aplicar la segunda dosis. https://t.co/41rNxBF3Ox",0,0,1,"{'longitude': -99.180678, 'latitude': 19.444937}","{'fullName': 'Gustavo A. Madero, Distrito Federal', 'name': 'Gustavo A. Madero', 'type': 'city', 'country': 'Mexico', 'countryCode': 'MX'}",19.309917325231165,-99.12243737329996,31.28km,"['refuerzo', 'vacuna', 'componer', 'dosis', 'farmaceutico', 'pfizer', 'diferencia', 'astrazeneca', 'sputnik', 'sinovial', 'establecer', 'periodo', 'corto', 'aplicar', 'dosis']",sinovac
1539484799894700033,https://twitter.com/suuzylee/status/1539484799894700033,2022-06-22 05:45:53+00:00,"Después de 3 dosis de Sinovac... llega la 4ta dosis con AstraZeneca. 

Aiudaaaaaa https://t.co/NHMwtoyHwa",0,0,2,"{'longitude': -99.137171, 'latitude': 19.375769}","{'fullName': 'Iztacalco, Distrito Federal', 'name': 'Iztacalco', 'type': 'city', 'country': 'Mexico', 'countryCode': 'MX'}",19.309917325231165,-99.12243737329996,31.28km,"['dosis', 'sinovial', 'llegar', 'ta', 'dosis', 'astrazeneca', 'ayuda']",sinovac
1538386688589832192,https://twitter.com/MaraEug46415709/status/1538386688589832192,2022-06-19 05:02:23+00:00,"Yo tuve la oportunidad de ir a Nueva York, apenas el jueves pasado nos pusimos mi esposo y yo la cuarta dosis y escogimos Pfizer, ya nos habían puesto dos de Sinovac y una de Astra Zéneca, él tiene 72 y yo 66 años https://t.co/QXWoqS5dsz",0,0,0,"{'longitude': -99.315748, 'latitude': 19.087511}","{'fullName': 'Tlalpan, Distrito Federal', 'name': 'Tlalpan', 'type': 'city', 'country': 'Mexico', 'countryCode': 'MX'}",19.309917325231165,-99.12243737329996,31.28km,"['oportunidad', 'york', 'jueves', 'poner', 'esposo', 'cuarto', 'dosis', 'escogimo', 'pfizer', 'puesto', 'sinovial', 'astrazeneca', 'seneca', 'ano']",sinovac
1531991186424090624,https://twitter.com/ViajesYTecno/status/1531991186424090624,2022-06-01 13:28:56+00:00,"Estados Unidos acaba de actualizar su lista de vacunas aceptadas para entrar a su país y si se vacunaron con Johnson &amp; Johnson, Cansino, Pfizer, Moderna, AstraZeneca, Sinopharm, Sinovac, Covaxin, Nuvaxoivid, Covivax y Medicago ya pueden viajar.",2,1,0,"{'longitude': -99.324375, 'latitude': 19.232228}","{'fullName': 'Álvaro Obregón, Distrito Federal', 'name': 'Álvaro Obregón', 'type': 'city', 'country': 'Mexico', 'countryCode': 'MX'}",19.309917325231165,-99.12243737329996,31.28km,"['unido', 'acabar', 'actualizar', 'lista', 'vacuna', 'aceptado', 'entrar', 'pais', 'vacuna', 'amp', 'cansino', 'pfizer', 'moderna', 'astrazeneca', 'sinopharm', 'sinovial', 'covaxin', 'nuvaxoivid', 'conviva', 'medicado', 'viajar']",sinovac
1531681346892009479,https://twitter.com/TROLELLO/status/1531681346892009479,2022-05-31 16:57:45+00:00,"@400sconejos @SSaludCdMx Sinovac ya no hay en el País. Acude a la Sede de Cencis de Marina y expones tu situación  en la mesa de casos especiales, ellos determinan que procede.",1,0,1,"{'longitude': -99.259495, 'latitude': 19.3863707}","{'fullName': 'Miguel Hidalgo, Distrito Federal', 'name': 'Miguel Hidalgo', 'type': 'city', 'country': 'Mexico', 'countryCode': 'MX'}",19.309917325231165,-99.12243737329996,31.28km,"['sinovial', 'pais', 'acudir', 'sede', 'cenais', 'marina', 'expone', 'situacion', 'mesa', 'caso', 'especial', 'determinar', 'proceder']",sinovac
1523832991834853377,https://twitter.com/TROLELLO/status/1523832991834853377,2022-05-10 01:11:11+00:00,"@edarvizu227 @cipatlimd @latinus_us Sinovac y Sputnik tampoco tienen terminada la fase 3, y aún así México fueron aplicadas.",0,0,1,"{'longitude': -99.1843501, 'latitude': 19.3998346}","{'fullName': 'Cuauhtémoc, Distrito Federal', 'name': 'Cuauhtémoc', 'type': 'city', 'country': 'Mexico', 'countryCode': 'MX'}",19.309917325231165,-99.12243737329996,31.28km,"['sinovial', 'sputnik', 'terminado', 'fase', 'mexico', 'aplicado']",sinovac
1523674496908947456,https://twitter.com/TROLELLO/status/1523674496908947456,2022-05-09 14:41:23+00:00,@cipatlimd @latinus_us Sinovac y Suputnik no te dicen nada. ???? También se aplicaron en México.,0,1,4,"{'longitude': -99.259495, 'latitude': 19.3863707}","{'fullName': 'Miguel Hidalgo, Distrito Federal', 'name': 'Miguel Hidalgo', 'type': 'city', 'country': 'Mexico', 'countryCode': 'MX'}",19.309917325231165,-99.12243737329996,31.28km,"['sinovial', 'sputnik', 'aplicaron', 'mexico']",sinovac
1523673240882671617,https://twitter.com/TROLELLO/status/1523673240882671617,2022-05-09 14:36:23+00:00,@estelais @StratCons @pfizer @SSalud_mx @COFEPRIS @Sinovac @WHO https://t.co/mh5M5Uz51N,0,0,0,"{'longitude': -99.1843501, 'latitude': 19.3998346}","{'fullName': 'Cuauhtémoc, Distrito Federal', 'name': 'Cuauhtémoc', 'type': 'city', 'country': 'Mexico', 'countryCode': 'MX'}",19.309917325231165,-99.12243737329996,31.28km,[],sinovac
1523533057159954435,https://twitter.com/TROLELLO/status/1523533057159954435,2022-05-09 05:19:21+00:00,"@angejane27 @m_ebrard Pues temo desilucionarte. Abdala, Sinovac y Pfizer, las opciones de vacunas para niños de 5 a 11 años en México https://t.co/tGov2Sr2XR",1,0,1,"{'longitude': -99.180678, 'latitude': 19.444937}","{'fullName': 'Gustavo A. Madero, Distrito Federal', 'name': 'Gustavo A. Madero', 'type': 'city', 'country': 'Mexico', 'countryCode': 'MX'}",19.309917325231165,-99.12243737329996,31.28km,"['temer', 'desilucionarte', 'abrala', 'sinovial', 'pfizer', 'opcion', 'vacuna', 'nino', 'ano', 'mexico']",sinovac
